clone_id	SHM	Donor count	Donor	Tissue	Isotype
1842030	0.0	1	CCM3	Gastric_pylorus	IgM
1842772	0.08796815983621052	1	CCM3	Gastric_pylorus	IgM
1842774	0.12030075187969924	1	CCM3	Gastric_pylorus	IgM
1843891	0.0	1	CCM3	Gastric_pylorus	IgM
1844249	0.11895910780669144	1	CCM3	Gastric_pylorus	IgM
1844252	0.02469135802469136	1	CCM3	Gastric_pylorus	IgM
1844397	0.018518518518518517	1	CCM3	Gastric_pylorus	IgM
1844773	0.11610486891385768	1	CCM3	Gastric_pylorus	IgM
1845088	0.04779411764705882	1	CCM3	Gastric_pylorus	IgM
1847732	0.06296296296296296	1	CCM3	Gastric_pylorus	IgM
1848044	0.04428044280442804	1	CCM3	Gastric_pylorus	IgM
1848381	0.009476534296028882	1	CCM3	Gastric_pylorus	IgM
1848779	0.07518796992481203	1	CCM3	Gastric_pylorus	IgM
1848983	0.014705882352941176	1	CCM3	Gastric_pylorus	IgM
1849325	0.0441963592350002	1	CCM3	Gastric_pylorus	IgM
1849327	0.08452830188679246	1	CCM3	Gastric_pylorus	IgM
1850115	0.02214022140221402	1	CCM3	Gastric_pylorus	IgM
1850479	0.04411764705882353	1	CCM3	Gastric_pylorus	IgM
1850560	0.02227508650519031	1	CCM3	Gastric_pylorus	IgM
1850561	0.03308823529411765	1	CCM3	Gastric_pylorus	IgM
1850573	0.0661764705882353	1	CCM3	Gastric_pylorus	IgM
1850577	0.07352941176470588	1	CCM3	Gastric_pylorus	IgM
1850679	0.07352941176470588	1	CCM3	Gastric_pylorus	IgM
1851118	0.0850556438791733	1	CCM3	Gastric_pylorus	IgM
1851126	0.09387254901960786	2	CCM3	Gastric_pylorus	IgM
1851168	0.04814814814814815	1	CCM3	Gastric_pylorus	IgM
1851172	0.051470588235294115	1	CCM3	Gastric_pylorus	IgM
1851176	0.055350553505535055	1	CCM3	Gastric_pylorus	IgM
1851178	0.06642066420664207	1	CCM3	Gastric_pylorus	IgM
1851179	0.06985294117647059	1	CCM3	Gastric_pylorus	IgM
1851180	0.029411764705882353	1	CCM3	Gastric_pylorus	IgM
1851222	0.05185185185185185	1	CCM3	Gastric_pylorus	IgM
1851253	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
1851262	0.014705882352941176	1	CCM3	Gastric_pylorus	IgM
1851263	0.05904059040590406	1	CCM3	Gastric_pylorus	IgM
1851264	0.03690036900369004	1	CCM3	Gastric_pylorus	IgM
1851265	0.10780669144981413	1	CCM3	Gastric_pylorus	IgM
1851436	0.0	1	CCM3	Gastric_pylorus	IgM
1851613	0.0	1	CCM3	Gastric_pylorus	IgM
1853818	0.06666666666666667	1	CCM3	Gastric_pylorus	IgM
1853819	0.11069651741293533	1	CCM3	Gastric_pylorus	IgM
1854290	0.044444444444444446	1	CCM3	Gastric_pylorus	IgM
1854382	0.07962962962962963	1	CCM3	Gastric_pylorus	IgM
1854384	0.14842767295597484	1	CCM3	Gastric_pylorus	IgM
1854386	0.06666666666666667	1	CCM3	Gastric_pylorus	IgM
1854976	0.09811320754716982	1	CCM3	Gastric_pylorus	IgM
1855531	0.045283018867924525	1	CCM3	Gastric_pylorus	IgM
1857018	0.02973977695167286	1	CCM3	Gastric_pylorus	IgM
1857047	0.025830258302583026	2	CCM3	Gastric_pylorus	IgM
1857992	0.02564102564102564	1	CCM3	Gastric_pylorus	IgM
1858188	0.02527075812274368	1	CCM3	Gastric_pylorus	IgM
1858432	0.014388489208633094	1	CCM3	Gastric_pylorus	IgM
1858433	0.03663003663003663	1	CCM3	Gastric_pylorus	IgM
1860007	0.033582089552238806	1	CCM3	Gastric_pylorus	IgM
1860008	0.041044776119402986	1	CCM3	Gastric_pylorus	IgM
1860326	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
1860350	0.06517379679144385	1	CCM3	Gastric_pylorus	IgM
1860376	0.06658343736995422	1	CCM3	Gastric_pylorus	IgM
1860407	0.0599250936329588	1	CCM3	Gastric_pylorus	IgM
1860408	0.08239700374531835	1	CCM3	Gastric_pylorus	IgM
1860409	0.022556390977443608	1	CCM3	Gastric_pylorus	IgM
1861571	0.021897810218978103	1	CCM3	Gastric_pylorus	IgM
1861993	0.014545454545454545	1	CCM3	Gastric_pylorus	IgM
1862162	0.03272727272727273	1	CCM3	Gastric_pylorus	IgM
1862257	0.05839416058394161	1	CCM3	Gastric_pylorus	IgM
1862635	0.011320754716981131	1	CCM3	Gastric_pylorus	IgM
1862670	0.02443609022556391	1	CCM3	Gastric_pylorus	IgM
1862767	0.03745318352059925	1	CCM3	Gastric_pylorus	IgM
1863056	0.04395604395604396	1	CCM3	Gastric_pylorus	IgM
1863321	0.05090909090909091	1	CCM3	Gastric_pylorus	IgM
1863551	0.02214022140221402	1	CCM3	Gastric_pylorus	IgM
1865127	0.04744525547445255	3	CCM3	Gastric_pylorus	IgM
1865136	0.07326007326007326	1	CCM3	Gastric_pylorus	IgM
1868749	0.025547445255474453	1	CCM3	Gastric_pylorus	IgM
1870875	0.03272727272727273	1	CCM3	Gastric_pylorus	IgM
1871839	0.02564102564102564	1	CCM3	Gastric_pylorus	IgM
1871840	0.01090909090909091	1	CCM3	Gastric_pylorus	IgM
1871841	0.03636363636363636	1	CCM3	Gastric_pylorus	IgM
1874714	0.04797047970479705	1	CCM3	Gastric_pylorus	IgM
1875176	0.02952029520295203	1	CCM3	Gastric_pylorus	IgM
1878361	0.018115942028985508	1	CCM3	Gastric_pylorus	IgM
1878427	0.039711191335740074	1	CCM3	Gastric_pylorus	IgM
1878598	0.021660649819494584	1	CCM3	Gastric_pylorus	IgM
1878599	0.0	1	CCM3	Gastric_pylorus	IgM
1880502	0.0036363636363636364	1	CCM3	Gastric_pylorus	IgM
1880782	0.014814814814814815	1	CCM3	Gastric_pylorus	IgM
1881493	0.06741573033707865	1	CCM3	Gastric_pylorus	IgM
1881494	0.025925925925925925	1	CCM3	Gastric_pylorus	IgM
1881920	0.007407407407407408	1	CCM3	Gastric_pylorus	IgM
1882060	0.022222222222222223	1	CCM3	Gastric_pylorus	IgM
1882130	0.06119929453262788	1	CCM3	Gastric_pylorus	IgM
1882140	0.01574074074074074	1	CCM3	Gastric_pylorus	IgM
1882332	0.04814814814814815	1	CCM3	Gastric_pylorus	IgM
1882411	0.0	1	CCM3	Gastric_pylorus	IgM
1883404	0.043795620437956206	1	CCM3	Gastric_pylorus	IgM
1883970	0.011948529411764707	1	CCM3	Gastric_pylorus	IgM
1885941	0.05759093305218765	1	CCM3	Gastric_pylorus	IgM
1885942	0.06601731601731606	1	CCM3	Gastric_pylorus	IgM
1885946	0.040293040293040296	1	CCM3	Gastric_pylorus	IgM
1885959	0.03952205882352941	1	CCM3	Gastric_pylorus	IgM
1886193	0.01098901098901099	1	CCM3	Gastric_pylorus	IgM
1886666	0.05555555555555555	1	CCM3	Gastric_pylorus	IgM
1886807	0.02564102564102564	1	CCM3	Gastric_pylorus	IgM
1886808	0.0	1	CCM3	Gastric_pylorus	IgM
1886809	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
1887041	0.007352941176470588	1	CCM3	Gastric_pylorus	IgM
1887058	0.05555555555555555	1	CCM3	Gastric_pylorus	IgM
1887072	0.05740740740740741	1	CCM3	Gastric_pylorus	IgM
1887645	0.05904059040590406	1	CCM3	Gastric_pylorus	IgM
1888160	0.04477611940298507	1	CCM3	Gastric_pylorus	IgM
1888161	0.06273062730627306	1	CCM3	Gastric_pylorus	IgM
1888162	0.04428044280442804	1	CCM3	Gastric_pylorus	IgM
1891573	0.003663003663003663	1	CCM3	Gastric_pylorus	IgM
1892085	0.0	1	CCM3	Gastric_pylorus	IgM
1892260	0.05514705882352941	1	CCM3	Gastric_pylorus	IgM
1892299	0.040740740740740744	1	CCM3	Gastric_pylorus	IgM
1895123	0.07941176470588235	1	CCM3	Gastric_pylorus	IgM
1895525	0.03140495867768596	1	CCM3	Gastric_pylorus	IgM
1896125	0.0	1	CCM3	Gastric_pylorus	IgM
1896356	0.0	1	CCM3	Gastric_pylorus	IgM
1896607	0.13909774436090225	1	CCM3	Gastric_pylorus	IgM
1896712	0.08365019011406843	1	CCM3	Gastric_pylorus	IgM
1896988	0.09848484848484848	1	CCM3	Gastric_pylorus	IgM
1897028	0.03333333333333333	1	CCM3	Gastric_pylorus	IgM
1898195	0.014388489208633094	1	CCM3	Gastric_pylorus	IgM
1898203	0.025179856115107913	1	CCM3	Gastric_pylorus	IgM
1899111	0.022222222222222223	1	CCM3	Gastric_pylorus	IgM
1899333	0.0	1	CCM3	Gastric_pylorus	IgM
1899701	0.02564102564102564	1	CCM3	Gastric_pylorus	IgM
1899702	0.03663003663003663	1	CCM3	Gastric_pylorus	IgM
1899703	0.0364963503649635	1	CCM3	Gastric_pylorus	IgM
1900552	0.052830188679245285	1	CCM3	Gastric_pylorus	IgM
1900606	0.01090909090909091	1	CCM3	Gastric_pylorus	IgM
1901044	0.05128205128205129	1	CCM3	Gastric_pylorus	IgM
1901260	0.02197802197802198	1	CCM3	Gastric_pylorus	IgM
1901881	0.042920176494183705	1	CCM3	Gastric_pylorus	IgM
1901885	0.03985507246376811	1	CCM3	Gastric_pylorus	IgM
1901886	0.01444043321299639	1	CCM3	Gastric_pylorus	IgM
1902401	0.057817902420284284	1	CCM3	Gastric_pylorus	IgM
1902402	0.052006773082784036	1	CCM3	Gastric_pylorus	IgM
1904335	0.03333333333333333	1	CCM3	Gastric_pylorus	IgM
1905064	0.03636363636363636	1	CCM3	Gastric_pylorus	IgM
1905572	0.058394160583941604	1	CCM3	Gastric_pylorus	IgM
1905743	0.028387968908415	1	CCM3	Gastric_pylorus	IgM
1905795	0.01858736059479554	1	CCM3	Gastric_pylorus	IgM
1905796	0.025547445255474453	1	CCM3	Gastric_pylorus	IgM
1905797	0.022304832713754646	1	CCM3	Gastric_pylorus	IgM
1906988	0.0625	1	CCM3	Gastric_pylorus	IgM
1907119	0.06691449814126393	1	CCM3	Gastric_pylorus	IgM
1907282	0.007352941176470588	1	CCM3	Gastric_pylorus	IgM
1908777	0.0036900369003690036	1	CCM3	Gastric_pylorus	IgM
1909713	0.0	1	CCM3	Gastric_pylorus	IgM
1910155	0.026217228464419477	1	CCM3	Gastric_pylorus	IgM
1910214	0.018518518518518517	2	CCM3	Gastric_pylorus	IgM
1910246	0.040892193308550186	1	CCM3	Gastric_pylorus	IgM
1910962	0.014760147601476014	1	CCM3	Gastric_pylorus	IgM
1911513	0.0	1	CCM3	Gastric_pylorus	IgM
1911565	0.007194244604316547	1	CCM3	Gastric_pylorus	IgM
1912538	0.0	1	CCM3	Gastric_pylorus	IgM
1912696	0.007380073800738007	1	CCM3	Gastric_pylorus	IgM
1912744	0.060377358490566045	1	CCM3	Gastric_pylorus	IgM
1912942	0.03663003663003663	1	CCM3	Gastric_pylorus	IgM
1913210	0.02888086642599278	1	CCM3	Gastric_pylorus	IgM
1914155	0.0035714285714285713	1	CCM3	Gastric_pylorus	IgM
1914246	0.0036496350364963502	1	CCM3	Gastric_pylorus	IgM
1915120	0.047619047619047616	1	CCM3	Gastric_pylorus	IgM
1916788	0.007434944237918215	1	CCM3	Gastric_pylorus	IgM
1916928	0.01107011070110701	1	CCM3	Gastric_pylorus	IgM
1918180	0.055350553505535055	1	CCM3	Gastric_pylorus	IgM
1918190	0.07547169811320754	1	CCM3	Gastric_pylorus	IgM
1918191	0.0449438202247191	1	CCM3	Gastric_pylorus	IgM
1918344	0.02269484572855363	1	CCM3	Gastric_pylorus	IgM
1918650	0.036383092562867855	1	CCM3	Gastric_pylorus	IgM
1919141	0.0	1	CCM3	Gastric_pylorus	IgM
1919390	0.0	1	CCM3	Gastric_pylorus	IgM
1919480	0.022058823529411766	1	CCM3	Gastric_pylorus	IgM
1920188	0.0036900369003690036	1	CCM3	Gastric_pylorus	IgM
1920633	0.04797047970479705	3	CCM3	Gastric_pylorus	IgM
1920689	0.033210332103321034	1	CCM3	Gastric_pylorus	IgM
1922955	0.018518518518518517	1	CCM3	Gastric_pylorus	IgM
1923052	0.0	1	CCM3	Gastric_pylorus	IgM
1923053	0.0	1	CCM3	Gastric_pylorus	IgM
1923054	0.014814814814814815	1	CCM3	Gastric_pylorus	IgM
1923443	0.072992700729927	1	CCM3	Gastric_pylorus	IgM
1923604	0.007272727272727273	1	CCM3	Gastric_pylorus	IgM
1925209	0.040145985401459854	1	CCM3	Gastric_pylorus	IgM
1925330	0.029197080291970802	1	CCM3	Gastric_pylorus	IgM
1925350	0.02197802197802198	1	CCM3	Gastric_pylorus	IgM
1925674	0.024816176470588234	1	CCM3	Gastric_pylorus	IgM
1926037	0.014388489208633094	2	CCM3	Gastric_pylorus	IgM
1926274	0.031111111111111107	1	CCM3	Gastric_pylorus	IgM
1926349	0.007220216606498195	1	CCM3	Gastric_pylorus	IgM
1926560	0.0	1	CCM3	Gastric_pylorus	IgM
1928763	0.0	1	CCM3	Gastric_pylorus	IgM
1929299	0.026119402985074626	1	CCM3	Gastric_pylorus	IgM
1929300	0.007380073800738007	1	CCM3	Gastric_pylorus	IgM
1929310	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
1929746	0.022835900159320233	1	CCM3	Gastric_pylorus	IgM
1930018	0.011152416356877323	1	CCM3	Gastric_pylorus	IgM
1931036	0.04460966542750929	1	CCM3	Gastric_pylorus	IgM
1933254	0.011029411764705883	1	CCM3	Gastric_pylorus	IgM
1933535	0.015037593984962405	1	CCM3	Gastric_pylorus	IgM
1933536	0.0	1	CCM3	Gastric_pylorus	IgM
1933583	0.0	1	CCM3	Gastric_pylorus	IgM
1934359	0.03759398496240601	1	CCM3	Gastric_pylorus	IgM
1934363	0.04174440298507463	1	CCM3	Gastric_pylorus	IgM
1934379	0.003676470588235294	1	CCM3	Gastric_pylorus	IgM
1934380	0.033707865168539325	1	CCM3	Gastric_pylorus	IgM
1935692	0.02952029520295203	1	CCM3	Gastric_pylorus	IgM
1936113	0.07806691449814127	1	CCM3	Gastric_pylorus	IgM
1936114	0.055350553505535055	1	CCM3	Gastric_pylorus	IgM
1936115	0.011194029850746268	1	CCM3	Gastric_pylorus	IgM
1938080	0.011111111111111112	1	CCM3	Gastric_pylorus	IgM
1938279	0.03018867924528302	1	CCM3	Gastric_pylorus	IgM
1938388	0.025830258302583026	1	CCM3	Gastric_pylorus	IgM
1938946	0.014814814814814815	1	CCM3	Gastric_pylorus	IgM
1939048	0.0	1	CCM3	Gastric_pylorus	IgM
1939049	0.05166051660516605	1	CCM3	Gastric_pylorus	IgM
1939162	0.044609665427509285	1	CCM3	Gastric_pylorus	IgM
1939386	0.055970149253731345	1	CCM3	Gastric_pylorus	IgM
1939470	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
1939491	0.030637254901960786	1	CCM3	Gastric_pylorus	IgM
1939492	0.05970149253731343	1	CCM3	Gastric_pylorus	IgM
1939493	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
1939498	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
1939628	0.07960199004975126	1	CCM3	Gastric_pylorus	IgM
1939689	0.06823027718550105	1	CCM3	Gastric_pylorus	IgM
1939803	0.022058823529411766	1	CCM3	Gastric_pylorus	IgM
1939884	0.09027777777777779	1	CCM3	Gastric_pylorus	IgM
1940112	0.025641025641025644	1	CCM3	Gastric_pylorus	IgM
1941446	0.0	1	CCM3	Gastric_pylorus	IgM
1942441	0.0037313432835820895	1	CCM3	Gastric_pylorus	IgM
1942832	0.014814814814814815	1	CCM3	Gastric_pylorus	IgM
1944120	0.010948905109489052	1	CCM3	Gastric_pylorus	IgM
1944983	0.055350553505535055	1	CCM3	Gastric_pylorus	IgM
1945128	0.07196969696969698	1	CCM3	Gastric_pylorus	IgM
1948055	0.025925925925925925	1	CCM3	Gastric_pylorus	IgM
1948056	0.010830324909747292	1	CCM3	Gastric_pylorus	IgM
1948057	0.03237410071942446	1	CCM3	Gastric_pylorus	IgM
1948058	0.07194244604316546	1	CCM3	Gastric_pylorus	IgM
1948816	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
1956152	0.029197080291970802	1	CCM3	Gastric_pylorus	IgM
1956208	0.027777777777777776	1	CCM3	Gastric_pylorus	IgM
1956474	0.06132832826881073	2	CCM3	Gastric_pylorus	IgM
1956476	0.06020220588235294	1	CCM3	Gastric_pylorus	IgM
1956482	0.08639705882352941	1	CCM3	Gastric_pylorus	IgM
1956712	0.03333333333333333	1	CCM3	Gastric_pylorus	IgM
1956801	0.011029411764705883	1	CCM3	Gastric_pylorus	IgM
1957486	0.05166051660516605	2	CCM3	Gastric_pylorus	IgM
1958007	0.007380073800738007	1	CCM3	Gastric_pylorus	IgM
1958035	0.05185185185185185	1	CCM3	Gastric_pylorus	IgM
1958205	0.03717472118959108	1	CCM3	Gastric_pylorus	IgM
1958206	0.02952029520295203	1	CCM3	Gastric_pylorus	IgM
1958530	0.05185185185185185	1	CCM3	Gastric_pylorus	IgM
1958531	0.0037174721189591076	1	CCM3	Gastric_pylorus	IgM
1959513	0.06909090909090909	1	CCM3	Gastric_pylorus	IgM
1959945	0.03272727272727273	1	CCM3	Gastric_pylorus	IgM
1960006	0.04775371687136393	1	CCM3	Gastric_pylorus	IgM
1960417	0.012342632097144732	1	CCM3	Gastric_pylorus	IgM
1960510	0.015466015466015467	1	CCM3	Gastric_pylorus	IgM
1960532	0.04395604395604396	1	CCM3	Gastric_pylorus	IgM
1960534	0.007246376811594203	1	CCM3	Gastric_pylorus	IgM
1960542	0.018050541516245487	1	CCM3	Gastric_pylorus	IgM
1960738	0.061371841155234655	1	CCM3	Gastric_pylorus	IgM
1961202	0.014388489208633094	1	CCM3	Gastric_pylorus	IgM
1961389	0.020505415162454865	1	CCM3	Gastric_pylorus	IgM
1961390	0.05330882352941176	1	CCM3	Gastric_pylorus	IgM
1961391	0.02158273381294964	1	CCM3	Gastric_pylorus	IgM
1961966	0.07462686567164178	2	CCM3	Gastric_pylorus	IgM
1963164	0.011111111111111112	1	CCM3	Gastric_pylorus	IgM
1963552	0.09124087591240876	1	CCM3	Gastric_pylorus	IgM
1963557	0.051094890510948905	1	CCM3	Gastric_pylorus	IgM
1963582	0.07636363636363637	1	CCM3	Gastric_pylorus	IgM
1963832	0.0	1	CCM3	Gastric_pylorus	IgM
1964902	0.03296703296703297	1	CCM3	Gastric_pylorus	IgM
1965634	0.051470588235294115	1	CCM3	Gastric_pylorus	IgM
1967219	0.09629629629629628	1	CCM3	Gastric_pylorus	IgM
1967330	0.10740740740740741	1	CCM3	Gastric_pylorus	IgM
1968585	0.0036496350364963502	1	CCM3	Gastric_pylorus	IgM
1969080	0.049338146811070994	1	CCM3	Gastric_pylorus	IgM
1969109	0.06453660600931017	1	CCM3	Gastric_pylorus	IgM
1969155	0.04928582640087899	1	CCM3	Gastric_pylorus	IgM
1969157	0.07761732851985559	1	CCM3	Gastric_pylorus	IgM
1969506	0.03663003663003663	1	CCM3	Gastric_pylorus	IgM
1969519	0.05415162454873646	1	CCM3	Gastric_pylorus	IgM
1969812	0.0935251798561151	1	CCM3	Gastric_pylorus	IgM
1969813	0.07581227436823104	1	CCM3	Gastric_pylorus	IgM
1969814	0.02158273381294964	1	CCM3	Gastric_pylorus	IgM
1969815	0.02158273381294964	1	CCM3	Gastric_pylorus	IgM
1970603	0.039228201099764326	1	CCM3	Gastric_pylorus	IgM
1970610	0.05166051660516605	1	CCM3	Gastric_pylorus	IgM
1970706	0.07011070110701106	1	CCM3	Gastric_pylorus	IgM
1971462	0.06593406593406594	1	CCM3	Gastric_pylorus	IgM
1971568	0.06296296296296296	1	CCM3	Gastric_pylorus	IgM
1972212	0.05514705882352941	1	CCM3	Gastric_pylorus	IgM
1972252	0.04779411764705882	1	CCM3	Gastric_pylorus	IgM
1972588	0.05925925925925926	1	CCM3	Gastric_pylorus	IgM
1974644	0.03558718861209965	1	CCM3	Gastric_pylorus	IgM
1975226	0.03597122302158273	1	CCM3	Gastric_pylorus	IgM
1975280	0.0	1	CCM3	Gastric_pylorus	IgM
1975896	0.03636363636363636	1	CCM3	Gastric_pylorus	IgM
1976062	0.10355392156862746	1	CCM3	Gastric_pylorus	IgM
1976180	0.07279411764705883	1	CCM3	Gastric_pylorus	IgM
1977118	0.05454545454545454	1	CCM3	Gastric_pylorus	IgM
1977794	0.007352941176470588	1	CCM3	Gastric_pylorus	IgM
1978357	0.02181818181818182	1	CCM3	Gastric_pylorus	IgM
1978372	0.01824817518248175	1	CCM3	Gastric_pylorus	IgM
1980468	0.03237410071942446	1	CCM3	Gastric_pylorus	IgM
1980668	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
1980776	0.0625	1	CCM3	Gastric_pylorus	IgM
1982740	0.014705882352941176	1	CCM3	Gastric_pylorus	IgM
1982915	0.01107011070110701	1	CCM3	Gastric_pylorus	IgM
1983378	0.018050541516245487	1	CCM3	Gastric_pylorus	IgM
1983489	0.04	1	CCM3	Gastric_pylorus	IgM
1983493	0.01818181818181818	1	CCM3	Gastric_pylorus	IgM
1984388	0.02741170268845546	1	CCM3	Gastric_pylorus	IgM
1985293	0.07352941176470588	1	CCM3	Gastric_pylorus	IgM
1985766	0.0	1	CCM3	Gastric_pylorus	IgM
1986674	0.029304029304029304	1	CCM3	Gastric_pylorus	IgM
1987083	0.05055276137716548	1	CCM3	Gastric_pylorus	IgM
1987086	0.06351686258749459	1	CCM3	Gastric_pylorus	IgM
1987181	0.05185185185185185	1	CCM3	Gastric_pylorus	IgM
1987407	0.08148148148148149	1	CCM3	Gastric_pylorus	IgM
1987452	0.0	1	CCM3	Gastric_pylorus	IgM
1987453	0.04477611940298507	1	CCM3	Gastric_pylorus	IgM
1991211	0.08856088560885608	1	CCM3	Gastric_pylorus	IgM
1991661	0.007434944237918215	1	CCM3	Gastric_pylorus	IgM
1992497	0.1346674631620866	1	CCM3	Gastric_pylorus	IgM
1992953	0.04460966542750929	1	CCM3	Gastric_pylorus	IgM
1993491	0.08200306144762738	1	CCM3	Gastric_pylorus	IgM
1993761	0.033210332103321034	1	CCM3	Gastric_pylorus	IgM
1993895	0.029197080291970802	1	CCM3	Gastric_pylorus	IgM
1994066	0.0036496350364963502	1	CCM3	Gastric_pylorus	IgM
1994116	0.06273062730627306	1	CCM3	Gastric_pylorus	IgM
1994268	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
1994326	0.05223880597014925	1	CCM3	Gastric_pylorus	IgM
1994935	0.01845018450184502	1	CCM3	Gastric_pylorus	IgM
1995225	0.014440433212996394	1	CCM3	Gastric_pylorus	IgM
1997087	0.044444444444444446	1	CCM3	Gastric_pylorus	IgM
1997112	0.05216049382716049	1	CCM3	Gastric_pylorus	IgM
1997151	0.044444444444444446	1	CCM3	Gastric_pylorus	IgM
1997211	0.025179856115107913	1	CCM3	Gastric_pylorus	IgM
1997790	0.05204460966542751	1	CCM3	Gastric_pylorus	IgM
1998080	0.007352941176470588	1	CCM3	Gastric_pylorus	IgM
1998700	0.05781057810578105	1	CCM3	Gastric_pylorus	IgM
1999140	0.051470588235294115	1	CCM3	Gastric_pylorus	IgM
1999141	0.05166051660516605	1	CCM3	Gastric_pylorus	IgM
2000447	0.01444043321299639	1	CCM3	Gastric_pylorus	IgM
2001413	0.025830258302583026	1	CCM3	Gastric_pylorus	IgM
2003118	0.032846715328467155	1	CCM3	Gastric_pylorus	IgM
2004312	0.0	1	CCM3	Gastric_pylorus	IgM
2005169	0.06547619047619048	1	CCM3	Gastric_pylorus	IgM
2005262	0.007272727272727273	1	CCM3	Gastric_pylorus	IgM
2005886	0.033150851581508524	1	CCM3	Gastric_pylorus	IgM
2006011	0.043795620437956206	1	CCM3	Gastric_pylorus	IgM
2006369	0.03318181818181818	1	CCM3	Gastric_pylorus	IgM
2007345	0.003663003663003663	1	CCM3	Gastric_pylorus	IgM
2007674	0.03296703296703297	1	CCM3	Gastric_pylorus	IgM
2007675	0.0	1	CCM3	Gastric_pylorus	IgM
2013207	0.08518518518518518	1	CCM3	Gastric_pylorus	IgM
2013487	0.0	1	CCM3	Gastric_pylorus	IgM
2013665	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
2014080	0.07272727272727272	1	CCM3	Gastric_pylorus	IgM
2014774	0.022058823529411766	1	CCM3	Gastric_pylorus	IgM
2017176	0.04044117647058824	1	CCM3	Gastric_pylorus	IgM
2018080	0.08888888888888889	1	CCM3	Gastric_pylorus	IgM
2018083	0.07037037037037037	1	CCM3	Gastric_pylorus	IgM
2018084	0.04814814814814814	1	CCM3	Gastric_pylorus	IgM
2018098	0.022222222222222223	1	CCM3	Gastric_pylorus	IgM
2018273	0.04797047970479705	1	CCM3	Gastric_pylorus	IgM
2018734	0.018518518518518517	1	CCM3	Gastric_pylorus	IgM
2019126	0.0	1	CCM3	Gastric_pylorus	IgM
2020064	0.02197802197802198	1	CCM3	Gastric_pylorus	IgM
2020546	0.01090909090909091	1	CCM3	Gastric_pylorus	IgM
2021262	0.0036496350364963502	1	CCM3	Gastric_pylorus	IgM
2024727	0.09352517985611511	1	CCM3	Gastric_pylorus	IgM
2025371	0.03296703296703297	1	CCM3	Gastric_pylorus	IgM
2025907	0.007326007326007326	1	CCM3	Gastric_pylorus	IgM
2026781	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
2027253	0.007272727272727273	1	CCM3	Gastric_pylorus	IgM
2027764	0.04779411764705882	1	CCM3	Gastric_pylorus	IgM
2031308	0.011029411764705883	1	CCM3	Gastric_pylorus	IgM
2033009	0.07835820895522388	1	CCM3	Gastric_pylorus	IgM
2034783	0.0036363636363636364	1	CCM3	Gastric_pylorus	IgM
2035139	0.06181818181818182	1	CCM3	Gastric_pylorus	IgM
2036849	0.04395604395604396	1	CCM3	Gastric_pylorus	IgM
2036921	0.003663003663003663	1	CCM3	Gastric_pylorus	IgM
2036922	0.0	1	CCM3	Gastric_pylorus	IgM
2037098	0.0	1	CCM3	Gastric_pylorus	IgM
2037917	0.025830258302583016	1	CCM3	Gastric_pylorus	IgM
2038107	0.033210332103321034	1	CCM3	Gastric_pylorus	IgM
2038723	0.014814814814814815	1	CCM3	Gastric_pylorus	IgM
2038986	0.03296703296703297	1	CCM3	Gastric_pylorus	IgM
2039645	0.01540880503144654	1	CCM3	Gastric_pylorus	IgM
2039803	0.025830258302583026	1	CCM3	Gastric_pylorus	IgM
2040243	0.04059040590405904	1	CCM3	Gastric_pylorus	IgM
2042284	0.0661764705882353	1	CCM3	Gastric_pylorus	IgM
2042680	0.04797047970479705	1	CCM3	Gastric_pylorus	IgM
2042727	0.014760147601476014	1	CCM3	Gastric_pylorus	IgM
2043461	0.0	1	CCM3	Gastric_pylorus	IgM
2043713	0.013095238095238096	1	CCM3	Gastric_pylorus	IgM
2043918	0.041044776119402986	1	CCM3	Gastric_pylorus	IgM
2043955	0.02247191011235955	1	CCM3	Gastric_pylorus	IgM
2044823	0.03663003663003663	1	CCM3	Gastric_pylorus	IgM
2044824	0.02909090909090909	1	CCM3	Gastric_pylorus	IgM
2045566	0.03345724907063197	1	CCM3	Gastric_pylorus	IgM
2045693	0.003676470588235294	1	CCM3	Gastric_pylorus	IgM
2045738	0.007380073800738007	2	CCM3	Gastric_pylorus	IgM
2051413	0.08148148148148149	1	CCM3	Gastric_pylorus	IgM
2051598	0.040740740740740744	1	CCM3	Gastric_pylorus	IgM
2051599	0.05904059040590406	1	CCM3	Gastric_pylorus	IgM
2051600	0.01818181818181818	1	CCM3	Gastric_pylorus	IgM
2052504	0.06296296296296296	1	CCM3	Gastric_pylorus	IgM
2052506	0.014814814814814815	1	CCM3	Gastric_pylorus	IgM
2052543	0.08518518518518518	1	CCM3	Gastric_pylorus	IgM
2052583	0.023148148148148147	1	CCM3	Gastric_pylorus	IgM
