Gene	Usage	Isotype	Sample	Time	Min_num
IGHV4-NL_22	0.02	IgM	data-IgM	28	100
IGHV4-NL_28	0.02	IgM	data-IgM	28	100
IGHV4-93	0.02	IgM	data-IgM	28	100
IGHV6-1	0.02	IgM	data-IgM	28	100
IGHV3-NL_17	0.02	IgM	data-IgM	28	100
IGHV4-NL_30	0.01	IgM	data-IgM	28	100
IGHV3-34	0.01	IgM	data-IgM	28	100
IGHV3-36	0.01	IgM	data-IgM	28	100
IGHV3-187	0.01	IgM	data-IgM	28	100
IGHV4-150	0.01	IgM	data-IgM	28	100
