clone_id	SHM	Isotype
1218495	9.97566909975669	IgG
1218819	11.85897435897436	IgG
1221247	9.706732755059893	IgG
1224391	9.737827715355804	IgE
1224391	11.298377028714107	IgG
1224393	5.617977528089888	IgG
1224393	6.837198183122167	IgM
1227758	5.514705882352941	IgA
1227758	10.147058823529408	IgG
1228353	8.148148148148149	IgG
1228562	6.273062730627306	IgG
1228608	6.937269372693726	IgM
1229101	1.1029411764705885	IgA
1229169	1.1070110701107008	IgG
1230818	5.497262773722628	IgM
1234076	14.705882352941174	IgA
1234077	7.9044117647058805	IgA
1238423	9.225092250922508	IgD
1238423	6.666666666666668	IgG
1238423	5.732882328823288	IgM
1242537	3.6764705882352935	IgA
1242845	8.727272727272728	IgA
1242856	6.40909090909091	IgG
1243577	6.909090909090909	IgA
1244226	6.082644628099174	IgA
1244226	6.545454545454545	IgG
1247000	8.424908424908427	IgA
1247217	8.791208791208792	IgG
1247783	9.025270758122744	IgA
1248272	0.0	IgM
1249537	10.275689223057643	IgG
1250960	12.867647058823529	IgA
1252562	4.363636363636364	IgM
1258529	7.631086142322098	IgG
1269720	9.474969474969477	IgA
1269720	10.989010989010987	IgG
1270199	6.288156288156288	IgA
1275645	6.25	IgG
1281897	1.6544117647058825	IgM
1285881	11.649831649831647	IgG
1287363	2.9411764705882355	IgG
1293267	9.191176470588236	IgG
1293301	4.395604395604396	IgG
1293681	4.7272727272727275	IgA
1296553	11.380597014925373	IgG
1296637	5.454545454545457	IgM
1296810	8.363636363636362	IgA
1299014	10.0	IgM
1299019	2.2388059701492535	IgA
1299243	10.727272727272727	IgM
1299279	9.090909090909092	IgM
1300860	5.441176470588236	IgM
1300867	2.9411764705882355	IgM
1300958	2.9520295202952034	IgM
1301502	3.584229390681003	IgM
1302270	12.23021582733813	IgG
1305299	6.296296296296296	IgG
1305954	9.333333333333334	IgG
1307858	9.926470588235293	IgG
1309665	2.5735294117647056	IgG
1312945	6.691449814126392	IgM
1315787	9.62962962962963	IgM
1316184	6.1818181818181825	IgA
1327852	1.090909090909091	IgM
1327981	1.4545454545454544	IgD
1329795	4.029304029304029	IgA
1332108	6.666666666666668	IgG
1335717	8.945454545454542	IgM
1335722	8.623376623376625	IgM
1335838	8.363636363636362	IgM
1337516	7.326007326007327	IgG
1337611	5.139305139305141	IgA
1337611	3.7301651585909736	IgM
1343393	13.703703703703704	IgG
1343393	0.0	IgM
1346634	6.25	IgA
1348142	0.3703703703703704	IgM
1360024	1.7985611510791366	IgM
1360377	3.7312252964426884	IgM
1362499	9.818181818181818	IgM
1362503	8.363636363636362	IgA
1362503	8.545454545454547	IgG
1362503	7.418181818181817	IgM
1362513	7.2727272727272725	IgM
1362524	8.0	IgM
1362535	8.363636363636362	IgM
1362537	9.832167832167833	IgM
1362540	5.514705882352941	IgG
1362871	6.1818181818181825	IgM
1362887	10.181818181818183	IgM
1362907	8.363636363636362	IgM
1363157	7.971014492753622	IgM
1363339	6.909090909090909	IgM
1363563	10.294117647058824	IgA
1366937	5.9259259259259265	IgG
1369173	8.363636363636362	IgG
1374053	3.284671532846714	IgA
1374053	3.2846715328467155	IgE
1374053	7.089610187917381	IgG
1374097	8.832116788321168	IgG
1377399	5.882352941176471	IgA
1383888	4.797047970479705	IgG
1386033	3.7901883282957467	IgM
1388838	8.856088560885606	IgG
1389117	7.636363636363637	IgG
1404581	6.95970695970696	IgG
1408098	12.043795620437955	IgG
1408101	8.394160583941606	IgM
1414886	5.090909090909091	IgM
1414887	10.071942446043163	IgM
1417311	5.185185185185185	IgG
1419930	5.882352941176471	IgG
1419930	4.779411764705882	IgM
1421905	6.61764705882353	IgA
1422182	2.5925925925925926	IgM
1422529	1.0752688172043012	IgA
1422914	2.9304029304029307	IgM
1423859	2.6022304832713754	IgM
1425637	7.865168539325842	IgM
1425760	1.8726591760299627	IgM
1428073	7.2727272727272725	IgG
1428245	8.455882352941178	IgE
1428245	8.499134948096884	IgG
1428246	7.169117647058823	IgG
1428805	9.523809523809524	IgG
1430308	6.6022304832713745	IgG
1430885	5.947955390334572	IgG
1430899	4.797047970479705	IgG
1435301	2.205882352941177	IgM
1449976	1.7985611510791366	IgA
1453610	6.474820143884892	IgM
1455876	1.1152416356877324	IgM
1458207	1.8115942028985508	IgM
1462755	3.3333333333333335	IgM
1463685	8.455882352941178	IgA
1465741	1.824817518248175	IgM
1471204	0.7380073800738006	IgM
1472300	9.978991596638656	IgG
1476630	6.134713144517065	IgG
1476634	4.044117647058823	IgG
1477056	1.098901098901099	IgG
1477098	9.191176470588236	IgE
1477098	8.692226890756304	IgG
1480081	3.860294117647059	IgA
1480081	4.779411764705882	IgG
1482499	8.363636363636362	IgG
1486999	9.558823529411764	IgA
1487013	10.33210332103321	IgM
1487084	6.273062730627306	IgM
1491220	5.882352941176471	IgG
1491231	5.147058823529412	IgE
1491231	5.068277310924371	IgG
1491258	10.661764705882353	IgG
1491276	5.147058823529412	IgG
1491278	6.4338235294117645	IgG
1491286	11.151960784313724	IgG
1492388	13.235294117647056	IgG
1494605	7.026143790849672	IgG
1499936	1.8450184501845017	IgM
1501275	5.970149253731343	IgA
1502883	1.1515151515151516	IgM
1503008	7.318181818181819	IgG
1503033	6.545454545454546	IgG
1503036	2.181818181818182	IgG
1508748	10.21897810218978	IgG
1509675	6.61764705882353	IgG
1510002	7.434944237918216	IgG
1510388	6.25	IgG
1511267	6.987715862560084	IgA
1511267	7.101357878917989	IgM
1515332	3.6764705882352935	IgE
1515332	3.6802607640994656	IgG
1515335	3.3457249070631967	IgG
1515336	3.6764705882352935	IgD
1515336	4.411764705882353	IgE
1515336	4.0882352941176485	IgG
1515337	3.689600840336134	IgG
1515338	2.028867102396514	IgG
1521850	1.444043321299639	IgM
1522726	7.116104868913857	IgM
1526711	5.346948684291839	IgG
1528066	11.397058823529413	IgG
1528882	4.363636363636364	IgM
1534849	4.814814814814817	IgA
1542343	10.53921568627451	IgG
1542354	14.089506172839512	IgM
1542359	7.063197026022305	IgM
1542881	5.5762081784386615	IgM
1543898	9.25925925925926	IgA
1543898	5.185185185185185	IgM
1545543	1.090909090909091	IgM
1550936	3.6900369003690034	IgG
1550958	2.9520295202952034	IgG
1550961	6.341911764705882	IgG
1551580	3.8143382352941164	IgM
1552186	3.6630036630036633	IgA
1552333	4.13533834586466	IgA
1552368	2.205882352941177	IgG
1552608	0.3690036900369004	IgM
1553476	6.498316498316497	IgM
1554246	8.518518518518517	IgM
1555848	7.626076260762607	IgA
1555848	9.350289931470744	IgG
1555848	6.051660516605165	IgM
1557044	10.0	IgA
1557051	10.545454545454543	IgA
1557051	6.424242424242426	IgG
1557053	7.515151515151515	IgA
1557053	6.545454545454546	IgD
1557053	5.587204516053204	IgM
1557810	5.514705882352941	IgM
1558214	2.5547445255474455	IgA
1558644	4.8084365325077405	IgM
1559229	5.090909090909091	IgG
1560126	6.578903008315629	IgA
1560126	6.569343065693431	IgE
1560126	6.57542579075425	IgG
1560127	9.47992700729926	IgA
1560133	7.664233576642336	IgA
1560134	9.137604758042693	IgA
1560134	9.24574209245742	IgG
1560136	6.9343065693430646	IgA
1560299	2.205882352941177	IgM
1562313	1.1070110701107008	IgA
1562342	1.4705882352941175	IgM
1565890	3.3457249070631967	IgM
1565969	5.204460966542751	IgG
1570599	7.929104477611941	IgA
1570888	4.0740740740740735	IgG
1571075	0.0	IgM
1573045	6.81536555142503	IgM
1576618	9.454545454545455	IgE
1576618	10.094276094276095	IgG
1577898	6.435413482819086	IgA
1577898	6.805194805194806	IgD
1577898	6.41322314049587	IgG
1577898	8.006521636028488	IgM
1581869	6.319702602230483	IgG
1585680	4.680961113462171	IgM
1587400	4.0	IgD
1587400	5.909090909090907	IgE
1587400	5.555922865013778	IgG
1587412	8.363636363636362	IgG
1587965	4.406457739791074	IgA
1587966	5.9259259259259265	IgA
1590585	11.931119311193113	IgM
1590587	8.921933085501857	IgM
1590629	6.985294117647059	IgG
1591936	9.701492537313433	IgA
1591936	8.955223880597014	IgG
1593451	5.9259259259259265	IgM
1605927	3.7593984962406015	IgM
1606776	4.618566176470587	IgG
1606836	13.333333333333334	IgE
1606836	12.716049382716049	IgG
1606837	3.7037037037037033	IgG
1606840	6.985294117647059	IgG
1606945	1.8656716417910446	IgA
1606957	2.9629629629629624	IgA
1606957	3.2870370370370368	IgG
1617948	9.25925925925926	IgA
1617948	8.888888888888888	IgG
1620903	4.37956204379562	IgD
1623635	6.61764705882353	IgA
1624393	8.145454545454546	IgM
1624429	9.191176470588236	IgG
1624594	3.6363636363636362	IgM
1625645	8.455882352941178	IgA
1625645	8.455882352941176	IgD
1625645	8.455882352941178	IgE
1625645	8.46076262363353	IgG
1625732	11.691176470588236	IgG
1631299	1.7857142857142856	IgM
1632142	0.7272727272727274	IgA
1632142	3.925992779783394	IgM
1632165	9.417420814479641	IgM
1632207	4.246589940323956	IgG
1633027	4.868913857677903	IgM
1633757	6.115107913669065	IgM
1633853	6.115107913669065	IgM
1634823	0.7407407407407408	IgA
1634823	1.1111111111111114	IgM
1634875	13.602941176470587	IgG
1635832	8.73907615480649	IgG
1635842	8.461645165765015	IgG
1635849	9.244032884233661	IgM
1636279	7.806691449814128	IgE
1636279	7.806691449814128	IgG
1639081	6.985294117647059	IgM
1641077	0.0	IgA
1643141	6.296296296296296	IgA
1643194	4.4444444444444455	IgG
1643368	2.197802197802198	IgG
1643624	9.81818181818182	IgG
1651669	2.2222222222222228	IgM
1651809	3.6900369003690034	IgM
1653096	8.363636363636362	IgG
1653365	5.272727272727272	IgG
1653557	10.256410256410255	IgG
1660237	5.935185185185186	IgA
1660237	7.434944237918216	IgE
1660237	6.914812847898348	IgG
1660240	6.296296296296296	IgG
1660279	8.148148148148149	IgG
1663162	0.7117437722419929	IgA
1665765	8.81818181818182	IgG
1672320	5.790441176470589	IgM
1672365	5.882352941176471	IgG
1672365	5.575980392156864	IgM
1672466	5.882352941176471	IgM
1672721	1.8450184501845017	IgM
1673523	8.455882352941178	IgM
1678721	0.8935313365215205	IgA
1678722	1.45985401459854	IgA
1678724	6.909090909090909	IgA
1687158	4.363636363636364	IgG
1687160	6.7937915742793775	IgM
1687175	6.95970695970696	IgM
1689260	8.178438661710038	IgM
1689683	9.34065934065934	IgG
1691422	8.90909090909091	IgG
1692311	2.045728038507822	IgM
1694483	0.0	IgG
1698655	8.02919708029197	IgA
1698655	7.355418304323412	IgG
1698670	9.662408759124084	IgG
1698680	9.032846715328468	IgM
1703733	6.666666666666668	IgG
1703778	3.6764705882352935	IgG
1703790	8.823529411764707	IgG
1705591	6.776556776556777	IgA
1705591	8.558108558108557	IgM
1707229	2.877697841726619	IgM
1709139	2.2222222222222228	IgG
1713407	8.058608058608058	IgM
1713522	3.6363636363636362	IgA
1713522	6.000000000000001	IgG
1714679	0.3676470588235294	IgG
1715467	10.70110701107011	IgG
1716402	2.8985507246376807	IgM
1716706	0.0	IgM
1717288	3.288537549407114	IgG
1718556	7.2727272727272725	IgG
1718564	8.02919708029197	IgM
1718730	8.088235294117647	IgM
1720887	8.0	IgA
1722518	6.569343065693431	IgM
1728069	6.204379562043797	IgG
1728132	1.4598540145985404	IgM
1728193	6.1818181818181825	IgM
1729281	11.313868613138684	IgA
1729281	7.939419961747142	IgM
1729586	5.514705882352941	IgG
1729588	7.566137566137562	IgA
1729588	7.4074074074074066	IgE
1729588	7.4074074074074066	IgG
1729588	7.428571428571431	IgM
1730052	6.25	IgG
1730583	1.1070110701107008	IgM
1730584	8.455882352941178	IgG
1730584	7.536764705882352	IgM
1730641	8.518518518518517	IgA
1733539	5.166051660516605	IgE
1733539	3.8989907971368885	IgG
1735695	3.296703296703297	IgM
1736229	5.904059040590407	IgA
1736229	5.9107570096341915	IgM
1739114	8.856088560885606	IgG
1741637	8.823529411764707	IgM
1744916	7.553956834532374	IgM
1749560	1.8450184501845017	IgM
1749575	7.598039215686274	IgG
1749577	6.626093849411223	IgA
1749577	7.08955223880597	IgG
1749577	3.018867924528302	IgM
1749579	6.61764705882353	IgA
1749579	6.72244151940111	IgM
1749618	8.856088560885606	IgG
1756654	12.867647058823529	IgM
1757421	9.090909090909092	IgA
1757421	10.233766233766236	IgG
1757720	6.462848297213622	IgG
1757726	12.113045881702597	IgE
1757726	11.87219857872618	IgG
1759888	1.2059917283564452	IgM
1760164	4.6762589928057565	IgM
1761599	5.925245098039216	IgM
1762038	7.037037037037037	IgA
1762038	7.846700844732774	IgG
1763783	3.6764705882352935	IgM
1765369	0.0	IgM
1766077	10.161090458488227	IgG
1767843	5.454545454545453	IgM
1768525	8.088235294117647	IgM
1768594	3.7037037037037033	IgA
1768594	5.873605947955389	IgM
1768901	12.075471698113205	IgA
1768901	16.22641509433962	IgG
1773158	2.181818181818182	IgG
1773178	5.526590198123044	IgG
1774698	2.0987654320987654	IgM
1774795	8.455882352941178	IgG
1775575	8.88888888888889	IgA
1775575	11.851851851851853	IgG
1775575	8.641975308641976	IgM
1776925	2.181818181818182	IgM
1778313	12.0	IgM
1778430	2.197802197802198	IgA
1779063	3.9568345323741005	IgA
1779063	5.295763389288571	IgM
1780982	12.962962962962962	IgG
1781757	7.777777777777778	IgG
1781757	3.2831769634743617	IgM
1782208	12.0	IgA
1783914	1.337638376383764	IgM
1784930	8.75912408759124	IgG
1784930	6.876033057851238	IgM
1785275	16.605166051660515	IgG
1785275	12.915129151291513	IgM
1786092	2.9520295202952034	IgM
1790270	9.43627450980392	IgA
1790270	12.867647058823529	IgE
1790270	9.866310160427808	IgG
1792319	9.154501216545013	IgG
1792905	0.0	IgM
1793336	9.558823529411764	IgM
1793353	5.677655677655678	IgM
1796304	5.432098765432098	IgM
1797065	9.703703703703702	IgA
1797065	8.24074074074074	IgG
1797065	7.4074074074074066	IgM
1797070	5.028886554621849	IgG
1797070	4.963235294117647	IgM
1797768	4.797047970479705	IgM
1798724	0.0	IgM
1798947	0.0	IgM
1799288	0.0	IgM
1803763	6.120071100968257	IgM
1805817	4.969696969696971	IgG
1805826	9.818181818181817	IgM
1808627	5.454545454545453	IgA
1812520	9.022556390977442	IgG
1816411	5.4945054945054945	IgA
1816457	16.058394160583937	IgG
1816461	13.454545454545455	IgG
1822473	6.61764705882353	IgM
1822486	3.292181069958848	IgM
1824903	2.2140221402214015	IgE
1824903	3.0543275729787025	IgG
1824917	4.545454545454545	IgM
1828439	10.51030753632984	IgG
1829452	9.432234432234432	IgA
1829452	5.4945054945054945	IgG
1830782	7.064768408878118	IgA
1832262	5.0366300366300365	IgA
1834646	8.058608058608058	IgA
1835311	2.5362318840579707	IgM
1835630	5.882352941176471	IgG
1836700	2.1296296296296298	IgG
1840916	7.7205882352941195	IgA
1840916	2.5735294117647056	IgG
1842912	8.671586715867157	IgM
1843910	9.194341943419436	IgG
1845912	4.4444444444444455	IgG
1845928	7.380073800738007	IgE
1845928	7.8966789667896675	IgG
1845992	0.7352941176470588	IgM
1846001	1.4760147601476012	IgA
1847390	9.558823529411764	IgA
1847390	9.558823529411764	IgG
1851126	9.387254901960786	IgM
1851623	1.8382352941176467	IgG
1853146	2.9411764705882355	IgM
1853339	12.132352941176471	IgM
1854372	8.88888888888889	IgM
1857047	2.5830258302583027	IgM
1857756	8.727272727272728	IgG
1857756	5.8181818181818175	IgM
1862854	10.74074074074074	IgE
1862854	9.25925925925926	IgG
1864360	4.850746268656716	IgM
1864760	5.555555555555555	IgG
1865123	10.477941176470587	IgA
1865127	6.4778422442656	IgA
1865127	4.744525547445255	IgM
1865581	6.204379562043797	IgG
1865583	4.089219330855018	IgA
1865586	5.09090909090909	IgA
1865587	8.178438661710038	IgM
1865738	6.569343065693431	IgE
1865738	9.120062258480035	IgG
1871842	2.621722846441948	IgM
1873634	1.5952455426962782	IgM
1873646	1.8050541516245486	IgM
1881509	1.45985401459854	IgM
1881922	2.9411764705882355	IgM
1885204	1.827956989247312	IgA
1885204	3.405017921146954	IgG
1885204	3.6596442736598482	IgM
1885208	3.622461170848268	IgG
1885208	2.8673835125448024	IgM
1885210	8.164078056551176	IgG
1885210	4.025365315687896	IgM
1885276	5.272518310737105	IgG
1885795	9.735044376466067	IgA
1885795	8.260869023019394	IgE
1885795	8.870949680939079	IgG
1887386	4.730392156862746	IgM
1887401	1.8518518518518516	IgM
1887525	10.48689138576779	IgA
1889348	8.118081180811808	IgG
1890135	0.7380073800738006	IgM
1891673	1.858736059479554	IgM
1892436	0.0	IgM
1892587	14.652014652014653	IgE
1892587	12.013444431026818	IgG
1892665	1.4545454545454544	IgG
1892720	7.31897627965044	IgG
1892735	6.862745098039215	IgG
1892742	4.044117647058823	IgG
1892771	5.514705882352941	IgG
1892775	0.1838235294117647	IgM
1893127	4.044117647058823	IgM
1893162	2.985074626865672	IgM
1893532	6.319702602230483	IgG
1893992	4.814814814814815	IgG
1894064	4.059040590405904	IgM
1894658	2.2222222222222228	IgM
1894775	9.157509157509157	IgG
1895118	7.462686567164177	IgA
1897576	6.273062730627306	IgG
1897589	0.0	IgM
1898115	0.0	IgM
1898492	7.924921793534932	IgG
1898638	2.181818181818182	IgM
1898836	0.0	IgM
1898860	1.4705882352941175	IgM
1898958	4.044117647058823	IgM
1898959	3.308823529411765	IgM
1899224	4.83271375464684	IgM
1899855	0.0	IgD
1901888	5.289052890528905	IgG
1902324	6.985294117647059	IgG
1902324	0.7352941176470588	IgM
1902372	1.1029411764705885	IgM
1902457	1.1070110701107008	IgM
1902489	2.9520295202952034	IgM
1902608	3.7453183520599254	IgA
1902754	9.363295880149812	IgA
1902828	1.8518518518518516	IgG
1903034	0.3676470588235294	IgM
1903274	10.447761194029853	IgG
1903499	1.9197760337785117	IgM
1903528	0.0	IgM
1903793	3.503075871496924	IgA
1904728	5.034722222222223	IgA
1904766	6.703567035670358	IgA
1904766	8.539799683711124	IgG
1905008	6.1818181818181825	IgE
1906157	8.208955223880576	IgA
1906158	8.477350091647029	IgA
1906158	8.582089552238806	IgG
1906615	0.7272727272727274	IgM
1906657	2.8985507246376807	IgM
1907030	4.779411764705882	IgM
1907683	6.545454545454546	IgM
1908722	0.0	IgM
1908913	1.0909090909090913	IgM
1909474	4.089219330855018	IgM
1909541	1.4652014652014653	IgM
1909925	3.3582089552238807	IgM
1910214	1.8518518518518516	IgM
1910510	0.7352941176470588	IgG
1911687	1.8181818181818181	IgM
1912409	2.888086642599278	IgM
1913370	0.7434944237918215	IgE
1913370	0.7434944237918213	IgG
1913486	13.935315823746471	IgM
1914959	2.2140221402214015	IgA
1914959	1.8450184501845017	IgM
1915510	4.411764705882353	IgA
1915510	4.411764705882353	IgG
1915510	3.5164835164835164	IgM
1915603	5.904059040590407	IgA
1916500	4.545454545454546	IgA
1916905	1.7156862745098038	IgM
1917134	4.316546762589928	IgG
1917478	1.3155563430191342	IgA
1917478	1.1029411764705885	IgD
1917478	1.9301470588235292	IgE
1917478	2.116755793226381	IgG
1917478	3.6764705882352935	IgM
1917528	1.8382352941176467	IgA
1917628	4.13533834586466	IgA
1917629	1.5037593984962403	IgA
1917630	2.5735294117647056	IgM
1917646	2.2140221402214015	IgM
1920235	6.642066420664207	IgG
1920633	4.797047970479705	IgM
1924026	5.904059040590407	IgG
1925843	0.0	IgA
1926037	1.4388489208633095	IgM
1927596	1.45985401459854	IgM
1928221	0.7352941176470588	IgM
1930170	10.622710622710622	IgA
1930214	2.158273381294964	IgM
1930307	2.2222222222222228	IgM
1930428	2.9629629629629632	IgM
1930560	2.9629629629629632	IgM
1933328	7.749077490774907	IgG
1935399	6.273062730627306	IgG
1936245	0.0	IgA
1938014	0.7326007326007327	IgD
1938040	4.029304029304029	IgM
1938667	0.4385219791887875	IgM
1938716	3.043300653594771	IgG
1938906	4.437333254320137	IgA
1938906	4.395604395604396	IgD
1938906	4.526425954997384	IgG
1939212	11.220682302771856	IgG
1939213	10.82089552238806	IgG
1939274	8.908371040723978	IgA
1939274	7.352941176470587	IgE
1939274	7.7786377708978325	IgG
1939274	6.538155802861688	IgM
1939296	5.0245098039215685	IgM
1939343	8.272058823529413	IgA
1940034	5.588235294117647	IgM
1942559	0.3597122302158274	IgM
1942636	5.904059040590404	IgA
1942637	6.363170276684181	IgA
1942638	8.6269722089305	IgA
1942638	8.349908777898188	IgG
1942642	7.011070110701106	IgA
1942644	10.33210332103321	IgA
1944799	1.1029411764705885	IgM
1944803	1.4705882352941175	IgM
1946507	7.983193277310925	IgG
1946521	3.4432234432234434	IgM
1946617	3.308823529411765	IgM
1947312	2.9090909090909087	IgM
1952395	4.411764705882352	IgG
1954253	0.0	IgM
1954734	1.858736059479554	IgM
1956474	6.8231640482279925	IgA
1956474	6.3725490196078445	IgG
1956474	6.132832826881073	IgM
1956527	3.3333333333333335	IgA
1957486	5.166051660516605	IgM
1961966	7.462686567164177	IgM
1964344	7.970479704797047	IgG
1964683	7.037037037037037	IgA
1966311	0.0	IgM
1969269	0.7272727272727274	IgM
1969507	7.553956834532374	IgA
1972046	4.029304029304029	IgA
1972603	2.87037037037037	IgA
1972603	4.407407407407407	IgM
1979049	5.376910911966263	IgG
1979051	7.818205154806461	IgG
1979189	4.408302354399009	IgG
1985862	10.299625468164795	IgG
1985980	6.273062730627306	IgM
1988724	11.229929961637284	IgG
1988757	6.1818181818181825	IgG
1988888	3.272727272727273	IgM
1989728	1.45985401459854	IgM
1990738	2.5547445255474455	IgM
1990845	0.0	IgM
1992774	6.25	IgM
1999813	3.6900369003690034	IgM
2001043	0.0	IgM
2001827	2.181818181818182	IgM
2001935	5.575757575757576	IgA
2002103	0.0	IgM
2006372	1.8181818181818181	IgA
2006655	9.818181818181817	IgA
2008227	3.125	IgE
2008227	4.779411764705882	IgG
2008854	6.867707842829487	IgA
2008854	6.777361705944343	IgG
2008884	6.4981949458483745	IgA
2009159	8.148148148148149	IgA
2009159	8.148148148148149	IgE
2009159	8.148148148148149	IgG
2013006	2.205882352941177	IgM
2014120	4.13533834586466	IgG
2014297	8.301707779886149	IgM
2014307	7.352941176470587	IgM
2017559	6.61764705882353	IgG
2022015	2.5641025641025643	IgA
2022018	8.509090909090908	IgG
2028165	0.3683253744302149	IgM
2030880	10.812451236862636	IgG
2031719	8.02919708029197	IgD
2031719	9.024796049806785	IgE
2031719	10.03914314450908	IgG
2034785	9.191176470588236	IgE
2034787	1.090909090909091	IgM
2039484	7.6923076923076925	IgM
2039557	7.142857142857142	IgM
2040627	1.8181818181818181	IgA
2042934	2.9629629629629632	IgM
2043626	0.0	IgM
2045738	0.7380073800738006	IgM
2046069	9.244114002478312	IgG
2047072	5.166051660516605	IgG
2047319	3.3457249070631967	IgM
2048916	4.0	IgM
2048922	6.801470588235295	IgM
2048924	7.352941176470587	IgM
2049050	8.455882352941178	IgM
2049396	5.223880597014925	IgG
2051615	1.1152416356877324	IgM
2052179	4.87595392976824	IgA
2052179	4.856278780926297	IgG
2052179	5.487140496010986	IgM
2052325	8.614232209737828	IgG
2052325	5.243445692883896	IgM
2059380	9.62962962962963	IgM
2059396	5.185185185185185	IgG
2060308	3.7453183520599254	IgM
2061145	0.0	IgM
2061954	3.6900369003690034	IgM
2062116	7.011070110701106	IgM
2063088	3.2822144566304536	IgA
2063088	4.059040590405904	IgD
2063088	2.9520295202952034	IgG
2063267	3.3333333333333335	IgM
2063273	8.239700374531836	IgG
2063651	1.4760147601476012	IgM
2063880	4.059040590405904	IgG
2064243	2.5830258302583027	IgM
2065759	0.0	IgM
2066601	7.044025157232705	IgG
2066871	0.0	IgM
2066991	0.0	IgM
2067147	0.0	IgD
2067255	7.194244604316546	IgM
2067386	0.0	IgM
2067413	3.272727272727273	IgM
2068352	0.0	IgM
2068720	0.0	IgM
2069274	0.0	IgM
2069305	6.884057971014493	IgG
2069308	12.63537906137184	IgA
2069568	2.5925925925925926	IgM
2070444	8.394160583941606	IgA
2070458	8.75912408759124	IgA
2070753	7.999999999999999	IgM
2070761	7.510504201680672	IgM
2070962	0.0	IgM
2071094	0.38295038295038275	IgA
2072208	8.848314606741573	IgG
2072211	11.48148148148148	IgM
2072212	5.363984674329502	IgE
2072212	6.513409961685822	IgG
2072356	5.86080586080586	IgA
2073035	4.460966542750929	IgM
2073049	7.4074074074074066	IgG
2073268	10.074626865671643	IgG
2073459	0.0	IgG
2073459	0.373134328358209	IgM
2074494	2.888086642599278	IgD
2074922	3.7037037037037033	IgM
2074938	7.835820895522387	IgM
2076064	1.4545454545454544	IgG
2076078	2.290414340918849	IgM
2076079	8.23076923076923	IgM
2076233	2.5547445255474455	IgM
2077719	5.093249454621035	IgG
2077754	0.0	IgM
2078222	2.9962546816479403	IgD
2078222	2.9962546816479403	IgE
2078222	2.9962546816479403	IgG
2078421	3.737745098039216	IgA
2078421	3.704300445277727	IgM
2078576	3.3457249070631967	IgM
2079366	7.011070110701106	IgM
2079400	6.273062730627306	IgM
2080531	4.044117647058823	IgM
2081474	0.7220216606498195	IgM
2081528	0.0	IgM
2081529	4.332129963898916	IgM
2081679	5.39568345323741	IgM
2081983	4.363636363636364	IgM
2082051	0.0	IgM
2082078	0.7194244604316548	IgM
2082208	1.4545454545454544	IgM
2082359	0.36101083032490977	IgM
2082403	0.36231884057971014	IgM
2084002	3.260869565217391	IgA
2085339	6.691449814126392	IgE
2089734	8.686551543694401	IgG
2090344	5.024509803921564	IgA
2090344	2.1082434093153553	IgM
2096157	5.535055350553505	IgM
2096901	6.5736065736065745	IgG
2096901	2.564102564102564	IgM
2096902	10.164835164835166	IgG
2096904	8.394160583941606	IgA
2096904	8.503649635036496	IgG
2096916	10.909090909090907	IgG
2096933	6.934306569343067	IgG
2096936	8.424908424908427	IgG
2103140	6.985294117647059	IgG
2103141	7.352941176470587	IgG
2104268	5.904059040590407	IgG
2104268	7.749077490774907	IgM
2105517	12.867647058823529	IgA
2109936	0.3676470588235294	IgA
2113659	1.4545454545454544	IgM
2114964	4.779411764705882	IgG
2119287	1.4652014652014653	IgD
2121413	0.3676470588235294	IgM
2122079	1.444043321299639	IgM
2122097	1.083032490974729	IgM
2122738	5.719557195571956	IgA
2122767	0.0	IgM
2123034	1.1070110701107008	IgA
2123034	0.011903344839900012	IgM
2123096	1.492537313432836	IgM
2123105	0.0	IgD
2123213	6.642066420664207	IgG
2126833	1.8382352941176467	IgM
2127526	10.545454545454543	IgA
2127526	13.426573426573427	IgG
2127767	12.787878787878784	IgM
2127768	12.712402838796901	IgM
2127839	13.454545454545453	IgM
2128401	9.558823529411764	IgG
2134056	8.880597014925371	IgA
2134056	6.7164179104477615	IgG
2134712	4.37956204379562	IgG
2135591	3.6764705882352935	IgM
2136412	12.132352941176471	IgE
2136557	2.5830258302583027	IgG
2136968	5.109489051094891	IgA
2136969	5.109489051094891	IgA
2139607	0.7092198581560284	IgM
2142899	5.970149253731343	IgM
2142997	8.550185873605948	IgM
2143061	0.0	IgM
2143069	5.83941605839416	IgA
2144480	0.0	IgM
2144935	6.985294117647059	IgA
2145005	0.0	IgM
2145477	6.985294117647059	IgM
2147270	1.4981273408239701	IgM
2147477	8.118081180811808	IgG
2147485	2.973977695167286	IgA
2147485	6.691449814126392	IgG
2147507	6.273062730627306	IgM
2148211	9.454545454545455	IgG
2148368	7.352941176470587	IgM
2149977	2.985074626865672	IgM
2151278	0.7299270072992702	IgM
2155019	11.11111111111111	IgA
2155558	2.205882352941177	IgM
2155580	0.0	IgM
2156807	10.294117647058824	IgE
2158294	13.786764705882351	IgA
2158319	0.0	IgM
2158378	1.1029411764705885	IgG
2159381	8.242424242424244	IgA
2159381	7.2727272727272725	IgG
2159381	7.775803144224193	IgM
2159384	2.181818181818182	IgM
2159446	1.4705882352941175	IgD
2159535	1.8181818181818181	IgM
2159556	1.4545454545454544	IgG
2159556	1.575757575757576	IgM
2159611	2.181818181818182	IgM
2159726	4.37956204379562	IgG
2159835	2.197802197802198	IgM
