clone_id	IsotypeList	Donor count	CDR3aa len
1468214	IgM	1	15
1468217	IgM	1	15
1468218	IgM	1	15
1468224	IgM	1	15
1468241	IgM	1	15
1468242	IgM	1	15
1468243	IgM	1	15
1468261	IgM	1	15
1468262	IgM	1	15
1468323	IgM	1	15
1468399	IgM	1	15
1468400	IgM	1	15
1468453	IgM	1	15
1468454	IgM	1	15
1468455	IgM	1	15
1468456	IgM	1	15
1468474	IgM	1	15
1468484	IgM	1	15
1468485	IgM	1	15
1468544	IgM	1	15
1468545	IgM	1	15
1468546	IgM	1	15
1468621	IgM	1	15
1468638	IgM	1	15
1468639	IgM	1	15
1468640	IgM	1	15
1468641	IgM	1	15
1468642	IgM	1	15
1468643	IgM	1	15
1468644	IgM	1	15
1468645	IgM	1	15
1468646	IgM	1	15
1468647	IgM	1	15
1468648	IgM	1	15
1468649	IgM	1	15
1468650	IgM	1	15
1468651	IgM	1	15
1468652	IgM	1	15
1468653	IgM	1	15
1468654	IgM	1	15
1468765	IgM	1	15
1468835	IgM	1	15
1468836	IgM	1	15
1468837	IgM	1	15
1468838	IgM	1	15
1468839	IgM	1	15
1468840	IgM	1	15
1468916	IgM	1	15
1468917	IgM	1	15
1468918	IgM	1	15
1468919	IgM	1	15
1468920	IgM	1	15
1468921	IgM	1	15
1468922	IgM	1	15
1468940	IgM	1	15
1468941	IgM	1	15
1468980	IgM	1	15
1468981	IgM	1	15
1468982	IgM	1	15
1468983	IgM	1	15
1468984	IgM	1	15
1468985	IgM	1	15
1468986	IgM	1	15
1468987	IgM	1	15
1468988	IgM	1	15
1468989	IgM	1	15
1469010	IgM	1	15
1469826	IgM	1	15
1469964	IgM	1	15
1469965	IgM	1	15
1469966	IgM	1	15
1470084	IgM	1	15
1470085	IgM	1	15
1470086	IgM	1	15
1470087	IgM	1	15
1470088	IgM	1	15
1470089	IgM	1	15
1470090	IgM	1	15
1470106	IgM	1	15
1470246	IgM	1	15
1470329	IgM	1	15
1470391	IgM	1	15
1470404	IgM	1	15
1470410	IgM	1	15
1470419	IgM	1	15
1470420	IgM	1	15
1470421	IgM	1	15
1470422	IgM	1	15
1470423	IgM	1	15
1470424	IgM	1	15
1470425	IgM	1	15
1470426	IgM	1	15
1470427	IgM	1	15
1470428	IgM	1	15
1470429	IgM	1	15
1470430	IgM	1	15
1470431	IgM	1	15
1470432	IgM	1	15
1470433	IgM	1	15
1470434	IgM	1	15
1470435	IgM	1	15
1470436	IgM	1	15
1470556	IgM	1	15
1470557	IgM	1	15
1470558	IgM	1	15
1470559	IgM	1	15
1470560	IgM	1	15
1470584	IgM	1	15
1470585	IgM	1	15
1470586	IgM	1	15
1470587	IgM	1	15
1470588	IgM	1	15
1470589	IgM	1	15
1470590	IgM	1	15
1470591	IgM	1	15
1470592	IgM	1	15
1470593	IgM	1	15
1470622	IgM	1	15
1470641	IgM	1	15
1470727	IgM	1	15
1470841	IgM	1	15
1470842	IgM	1	15
1470895	IgM	1	15
1470896	IgM|IgG	1	15
1470897	IgM	1	15
1470898	IgM	1	15
1470899	IgM	1	15
1470900	IgM	1	15
1470901	IgM	1	15
1470902	IgM	1	15
1470903	IgM	1	15
1470904	IgM	1	15
1470905	IgM	1	15
1470906	IgM	1	15
1470907	IgM	1	15
1470908	IgM	1	15
1470909	IgM	1	15
1470910	IgM	1	15
1470911	IgM	1	15
1470912	IgM	1	15
1470913	IgM	1	15
1470914	IgM	1	15
1470915	IgM	1	15
1471013	IgM	1	15
1471014	IgM	1	15
1471033	IgM	1	15
1471034	IgM	1	15
1471035	IgM	1	15
1471036	IgM	1	15
1471037	IgM	1	15
1471038	IgM	1	15
1471039	IgM	1	15
1471040	IgM	1	15
1471041	IgM	1	15
1471042	IgM	1	15
1471043	IgM	1	15
1471044	IgM	1	15
1471045	IgM	1	15
1471046	IgM	1	15
1471047	IgM	1	15
1471048	IgM	1	15
1471049	IgM	1	15
1471050	IgM	1	15
1471051	IgM	1	15
1471052	IgM	1	15
1471053	IgM	1	15
1471054	IgM	1	15
1471055	IgM	1	15
1471056	IgM	1	15
1471057	IgM	1	15
1471058	IgM	1	15
1471059	IgM	1	15
1471060	IgM	1	15
1471061	IgM	1	15
1471062	IgM	1	15
1471063	IgM	1	15
1471064	IgM	1	15
1471065	IgM	1	15
1471066	IgM	1	15
1471067	IgM	1	15
1471068	IgM	1	15
1471091	IgM	1	15
1471117	IgM	1	15
1471118	IgM	1	15
1471119	IgM	1	15
1471120	IgM	1	15
1471121	IgM	1	15
1471122	IgM	2	15
1471123	IgM	1	15
1471124	IgM	1	15
1471125	IgM	1	15
1471126	IgM	1	15
1471127	IgM	1	15
1471128	IgM	1	15
1471129	IgM	1	15
1471130	IgM	1	15
1471131	IgM	1	15
1471132	IgM	1	15
1471204	IgM	2	15
1471236	IgM	1	15
1471237	IgM	1	15
1471238	IgM	1	15
1471239	IgM	1	15
1471240	IgM	1	15
1471241	IgM	1	15
1471242	IgM	1	15
1471243	IgM	1	15
1471244	IgM	1	15
1471245	IgM	1	15
1471246	IgM	1	15
1471247	IgM	1	15
1471248	IgM	1	15
1471249	IgM	1	15
1471250	IgM	1	15
1471251	IgM	1	15
1471412	IgM	1	15
1471441	IgM	1	15
1471442	IgM|IgA|IgG	1	15
1471450	IgM	1	15
1471451	IgM	1	15
1471452	IgM|IgG	1	15
1471453	IgM	1	15
1471501	IgM	1	15
1471502	IgM	1	15
1471503	IgM	1	15
1471504	IgM	1	15
1471599	IgM	1	15
1471600	IgM	1	15
1471985	IgM	1	15
1471986	IgM	1	15
1472081	IgM	1	15
1472082	IgM	1	15
1472083	IgM	1	15
1472084	IgM	1	15
1472085	IgM	1	15
1472086	IgM	1	15
1472087	IgM	1	15
1472332	IgM	1	15
1472613	IgM|IgG	1	15
1472632	IgM|IgA	1	15
1472640	IgM	1	15
1472641	IgM	1	15
1472642	IgM	1	15
1472643	IgM	1	15
1472644	IgM	1	15
1472645	IgM	1	15
1472646	IgM	1	15
1472647	IgM	1	15
1472648	IgM	1	15
1472649	IgM	1	15
1472650	IgM	1	15
1472651	IgM	1	15
1472652	IgM	1	15
1472653	IgM	1	15
1472654	IgM	1	15
1472655	IgM	1	15
1472656	IgM	1	15
1472657	IgM	1	15
1472658	IgM	1	15
1472659	IgM	1	15
1472660	IgM	1	15
1472661	IgM	1	15
1472662	IgM	1	15
1472663	IgM	1	15
1472664	IgM	1	15
1472665	IgM	1	15
1472666	IgM	1	15
1472667	IgM	1	15
1472668	IgM	1	15
1472669	IgM	1	15
1472670	IgM	1	15
1472671	IgM	1	15
1472672	IgM	1	15
1472673	IgM	1	15
1472674	IgM	1	15
1472687	IgM|IgA|IgG	1	15
1472688	IgM	1	15
1472690	IgM	1	15
1472724	IgM|IgG	1	15
1472853	IgM	1	15
1472955	IgM|IgG	1	15
1473078	IgM	1	15
1473079	IgM	1	15
1473080	IgM	1	15
1473081	IgM	1	15
1473922	IgM	1	15
1473923	IgM	1	15
1473924	IgM	1	15
1473925	IgM	1	15
1473926	IgM	1	15
1473927	IgM	1	15
1473928	IgM	1	15
1473929	IgM	1	15
1473930	IgM	1	15
1473931	IgM	1	15
1473932	IgM	1	15
1473933	IgM	1	15
1474115	IgM	1	15
1474131	IgM	1	15
1474205	IgM	1	15
1474206	IgM	1	15
1474207	IgM	1	15
1474208	IgM	1	15
1474209	IgM	1	15
1474210	IgM	1	15
1474211	IgM	1	15
1474212	IgM	1	15
1474213	IgM	1	15
1474238	IgM	1	15
1474555	IgM	1	15
1474556	IgM	1	15
1474557	IgM	1	15
1474650	IgM	1	15
1474651	IgM	1	15
1474652	IgM	1	15
1474653	IgM	1	15
1474654	IgM	1	15
1474655	IgM	1	15
1474656	IgM	1	15
1474657	IgM	1	15
1474658	IgM	1	15
1475313	IgM	1	15
1475314	IgM|IgA	1	15
1475315	IgM	1	15
1475316	IgM	1	15
1475317	IgM	1	15
1475318	IgM	1	15
1475319	IgM	1	15
1475320	IgM	1	15
1475321	IgM	1	15
1475322	IgM	1	15
1475323	IgM	1	15
1475324	IgM	1	15
1475325	IgM	1	15
1475326	IgM	1	15
1475327	IgM	1	15
1475328	IgM	1	15
1475329	IgM	1	15
1475330	IgM	1	15
1475331	IgM	1	15
1475332	IgM	1	15
1475333	IgM	1	15
1475334	IgM	1	15
1475335	IgM	1	15
1475336	IgM	1	15
1475337	IgM	1	15
1475338	IgM	1	15
1475339	IgM	1	15
1475340	IgM	1	15
1475341	IgM	1	15
1475342	IgM	1	15
1475343	IgM	1	15
1475344	IgM	1	15
1475345	IgM	1	15
1475346	IgM	1	15
1475347	IgM	1	15
1475348	IgM	1	15
1475349	IgM	1	15
1475350	IgM	1	15
1475351	IgM	1	15
1475352	IgM	1	15
1475353	IgM	1	15
1475354	IgM	1	15
1475355	IgM	1	15
1475356	IgM	1	15
1475363	IgM	1	15
1475374	IgM	1	15
1475523	IgM	1	15
1475524	IgM	1	15
1475525	IgM	1	15
1475606	IgM	1	15
1475649	IgM	1	15
1475699	IgM	1	15
1475736	IgM	1	15
1475737	IgM	1	15
1475738	IgM	1	15
1475739	IgM	1	15
1475740	IgM	1	15
1476263	IgM	1	15
1476264	IgM	1	15
1476265	IgM	1	15
1476266	IgM|IgG	1	15
1476267	IgM	1	15
1476268	IgM	1	15
1476269	IgM	1	15
1476270	IgM	1	15
1476271	IgM	1	15
1476272	IgM	1	15
1476273	IgM	1	15
1476274	IgM	1	15
1476542	IgM	1	15
1476543	IgM	1	15
1477038	IgM	1	15
1477039	IgM	1	15
1477040	IgM	1	15
1477041	IgM	1	15
1477042	IgM	1	15
1477043	IgM	1	15
1477044	IgM	1	15
1477045	IgM	1	15
1478198	IgM	1	15
1478392	IgM	1	15
1478423	IgM|IgA|IgG	1	15
1478428	IgM|IgA	1	15
1478429	IgM|IgA	1	15
1478430	IgM	1	15
1478431	IgM	1	15
1478432	IgM	1	15
1478433	IgM	1	15
1478434	IgM	1	15
1478435	IgM	1	15
1478436	IgM	1	15
1478451	IgM|IgA	1	15
1478665	IgM	1	15
1478666	IgM	1	15
1478667	IgM	1	15
1478770	IgM	1	15
1478862	IgE|IgM|IgA|IgG	1	15
1478867	IgM|IgA|IgG	2	15
1478938	IgM	1	15
1478957	IgM	1	15
1479023	IgM	1	15
1479115	IgM	1	15
1479230	IgM	1	15
1479475	IgM	1	15
1479704	IgM	2	15
1480058	IgM|IgA|IgG	1	15
1480068	IgM|IgA|IgG	1	15
1480092	IgM	1	15
1480093	IgM|IgE|IgG	1	15
1480094	IgM	1	15
1480095	IgM	1	15
1480096	IgM	1	15
1480097	IgM	1	15
1480098	IgM	1	15
1480099	IgM	1	15
1480100	IgM	1	15
1480101	IgM	1	15
1480102	IgM	1	15
1480103	IgM	1	15
1480104	IgM	1	15
1480105	IgM	1	15
1480106	IgM	1	15
1480107	IgM	1	15
1480108	IgM	1	15
1480109	IgM	1	15
1480110	IgM	1	15
1480111	IgM	1	15
1480112	IgM	1	15
1480113	IgM	1	15
1480114	IgM	1	15
1480115	IgM	1	15
1480116	IgM	1	15
1480117	IgM	1	15
1480118	IgM	1	15
1480119	IgM	1	15
1480120	IgM	1	15
1480121	IgM	1	15
1480122	IgM	1	15
1480123	IgM	1	15
1480124	IgM	1	15
1480125	IgM	1	15
1480126	IgM	1	15
1480127	IgM	1	15
1480128	IgM	1	15
1480129	IgM	1	15
1480130	IgM	1	15
1480131	IgM	1	15
1480132	IgM	1	15
1480133	IgM	1	15
1480134	IgM	1	15
1480135	IgM	1	15
1480136	IgM	1	15
1480137	IgM	1	15
1480138	IgM	1	15
1480139	IgM	1	15
1480140	IgM	1	15
1480141	IgM	1	15
1480142	IgM	1	15
1480143	IgM	1	15
1480144	IgM	1	15
1480145	IgM	1	15
1480146	IgM	1	15
1480147	IgM	1	15
1480148	IgM	1	15
1480149	IgM	1	15
1480150	IgM	1	15
1480151	IgM	1	15
1480152	IgM	1	15
1480153	IgM	1	15
1480154	IgM	1	15
1480155	IgM	1	15
1480156	IgM	1	15
1480157	IgM	1	15
1480158	IgM	1	15
1480159	IgM	1	15
1480160	IgM	1	15
1480161	IgM	1	15
1480162	IgM	1	15
1480163	IgM	1	15
1480164	IgM	1	15
1480165	IgM	1	15
1480166	IgM	1	15
1480167	IgM	1	15
1480168	IgM	1	15
1480169	IgM	1	15
1480170	IgM	1	15
1480171	IgM	1	15
1480172	IgM	1	15
1480173	IgM	1	15
1480174	IgM	1	15
1480175	IgM	1	15
1480176	IgM	1	15
1480177	IgM	1	15
1480178	IgM	1	15
1480179	IgM	1	15
1481870	IgM	1	15
1481871	IgM	1	15
1481872	IgM	1	15
1481873	IgM	1	15
1481874	IgM	1	15
1481875	IgM	1	15
1481876	IgM	1	15
1481877	IgM	1	15
1481878	IgM	1	15
1481879	IgM	1	15
1481880	IgM	1	15
1481881	IgM	1	15
1481882	IgM	1	15
1481883	IgM	1	15
1481884	IgM	1	15
1481885	IgM	1	15
1481886	IgM	1	15
1481887	IgM	1	15
1481888	IgM	1	15
1481889	IgM	1	15
1482259	IgM	1	15
1482478	IgM	1	15
1482517	IgM|IgG	1	15
1482518	IgM	1	15
1482519	IgM	1	15
1482520	IgM	1	15
1482521	IgM	1	15
1482522	IgM	1	15
1482523	IgM	1	15
1482524	IgM	1	15
1482525	IgM	1	15
1482526	IgM	1	15
1482527	IgM	1	15
1482528	IgM	1	15
1482529	IgM	1	15
1482530	IgM	1	15
1483647	IgM	1	15
1483648	IgM	1	15
1483649	IgM	1	15
1483769	IgM	1	15
1483799	IgM	1	15
1483856	IgM	1	15
1484216	IgM	1	15
1484653	IgM	1	15
1484965	IgM	1	15
1485317	IgM	1	15
1485318	IgM	1	15
1485319	IgM	1	15
1485320	IgM	1	15
1485321	IgM	1	15
1485322	IgM	1	15
1485323	IgM	1	15
1485324	IgM	1	15
1485325	IgM	1	15
1485326	IgM	1	15
1485327	IgM	1	15
1485328	IgM	1	15
1485329	IgM	1	15
1485330	IgM	1	15
1485331	IgM	1	15
1485650	IgM	1	15
1486412	IgM	1	15
1486413	IgM	1	15
1486414	IgM	1	15
1486415	IgM	1	15
1486416	IgM	1	15
1486417	IgM	1	15
1486418	IgM	1	15
1486965	IgM	1	15
1486966	IgM	1	15
1486967	IgM	1	15
1486968	IgM	1	15
1486969	IgM	1	15
1487084	IgM|IgA|IgG	2	15
1487085	IgM	1	15
1487322	IgM	1	15
1487323	IgM	1	15
1487324	IgM	1	15
1487752	IgM	1	15
1488227	IgM	1	15
1488228	IgM	1	15
1488282	IgM	1	15
1488285	IgM	1	15
1488641	IgM	1	15
1488710	IgM	1	15
1488711	IgM	1	15
1488712	IgM	1	15
1488713	IgM	1	15
1488714	IgM	1	15
1488715	IgM	1	15
1488716	IgM	1	15
1488717	IgM	1	15
1488718	IgM	1	15
1488719	IgM	1	15
1488720	IgM	1	15
1488721	IgM	1	15
1488722	IgM	1	15
1488723	IgM	1	15
1488724	IgM	1	15
1488725	IgM	1	15
1488726	IgM|IgA	1	15
1488727	IgM	1	15
1488728	IgM	1	15
1488729	IgM	1	15
1488730	IgM	1	15
1489401	IgM	1	15
1489519	IgM	1	15
1489520	IgM	1	15
1489521	IgM	1	15
1489522	IgM	1	15
1489523	IgM	1	15
1489663	IgM	1	15
1489664	IgM	1	15
1489850	IgM	1	15
1489851	IgM|IgG	1	15
1489852	IgM|IgA	1	15
1489853	IgM	1	15
1489854	IgM	1	15
1489855	IgM	1	15
1489856	IgM	1	15
1490014	IgM	1	15
1490084	IgM	1	15
1490085	IgM	1	15
1490086	IgM	1	15
1490087	IgM	1	15
1490088	IgM	1	15
1490495	IgM	1	15
1490503	IgM	1	15
1490504	IgM	1	15
1490691	IgM	1	15
1490692	IgM	1	15
1491235	IgM|IgG	1	15
1491276	IgM|IgE|IgG	2	15
1491358	IgM	1	15
1491497	IgM	1	15
1491498	IgM	1	15
1491499	IgM	1	15
1491500	IgM	1	15
1491501	IgM	1	15
1491502	IgM	1	15
1491503	IgM	1	15
1491504	IgM	1	15
1491505	IgM	1	15
1491506	IgM	1	15
1491507	IgM	1	15
1491508	IgM	1	15
1491509	IgM	1	15
1491510	IgM	1	15
1491511	IgM	1	15
1491512	IgM	1	15
1491513	IgM	1	15
1491514	IgM	1	15
1491515	IgM	1	15
1491516	IgM	1	15
1491517	IgM	1	15
1491518	IgM	1	15
1491519	IgM	1	15
1491520	IgM	1	15
1491521	IgM	1	15
1491522	IgM	1	15
1491523	IgM	1	15
1491524	IgM	1	15
1491525	IgM	1	15
1491526	IgM	1	15
1491527	IgM	1	15
1491528	IgM	1	15
1491529	IgM	1	15
1491530	IgM	1	15
1491531	IgM	1	15
1491532	IgM	1	15
1491533	IgM	1	15
1491534	IgM	1	15
1491535	IgM	1	15
1491536	IgM	1	15
1491537	IgM	1	15
1491538	IgM	1	15
1491539	IgM	1	15
1491540	IgM	1	15
1491541	IgM	1	15
1491542	IgM	1	15
1491543	IgM	1	15
1491544	IgM	1	15
1491545	IgM	1	15
1491546	IgM	1	15
1491547	IgM	1	15
1491548	IgM	1	15
1491549	IgM	1	15
1491550	IgM	1	15
1491551	IgM	1	15
1491552	IgM	1	15
1491553	IgM	1	15
1491554	IgM	1	15
1491555	IgM	1	15
1491556	IgM	1	15
1491557	IgM	1	15
1491558	IgM	1	15
1491559	IgM	1	15
1491560	IgM	1	15
1491561	IgM	1	15
1491562	IgM	1	15
1491563	IgM	1	15
1491564	IgM	1	15
1491565	IgM	1	15
1491566	IgM	1	15
1491567	IgM	1	15
1491568	IgM	1	15
1491569	IgM	1	15
1491570	IgM	1	15
1491571	IgM	1	15
1491572	IgM	1	15
1491573	IgM	1	15
1491574	IgM	1	15
1491575	IgM	1	15
1491576	IgM	1	15
1491577	IgM	1	15
1491578	IgM	1	15
1491579	IgM	1	15
1491580	IgM	1	15
1491581	IgM	1	15
1491582	IgM	1	15
1491583	IgM	1	15
1491584	IgM	1	15
1491585	IgM	1	15
1491586	IgM	1	15
1491587	IgM	1	15
1491588	IgM	1	15
1491589	IgM	1	15
1491590	IgM	1	15
1491591	IgM	1	15
1491592	IgM	1	15
1491593	IgM	1	15
1491594	IgM	1	15
1491595	IgM	1	15
1491596	IgM	1	15
1491597	IgM	1	15
1491598	IgM	1	15
1491599	IgM	1	15
1491600	IgM	1	15
1491601	IgM	1	15
1491602	IgM	1	15
1491603	IgM	1	15
1491604	IgM	1	15
1491605	IgM	1	15
1491606	IgM	1	15
1491607	IgM	1	15
1491608	IgM	1	15
1491609	IgM	1	15
1491610	IgM	1	15
1491611	IgM	1	15
1491612	IgM	1	15
1491613	IgM	1	15
1491614	IgM	1	15
1491615	IgM	1	15
1491616	IgM	1	15
1491617	IgM	1	15
1491618	IgM	1	15
1491619	IgM	1	15
1491620	IgM	1	15
1491621	IgM	1	15
1491622	IgM	1	15
1491623	IgM	1	15
1491624	IgM	1	15
1491625	IgM	1	15
1491626	IgM	1	15
1491627	IgM	1	15
1491628	IgM	1	15
1491629	IgM	1	15
1491630	IgM	1	15
1491631	IgM	1	15
1491632	IgM	1	15
1491633	IgM	1	15
1491634	IgM	1	15
1491635	IgM	1	15
1491636	IgM	1	15
1491637	IgM	1	15
1491638	IgM	1	15
1491639	IgM	1	15
1491640	IgM	1	15
1491641	IgM	1	15
1491642	IgM	1	15
1491643	IgM	1	15
1491644	IgM	1	15
1491645	IgM	1	15
1491646	IgM	1	15
1491647	IgM	1	15
1491648	IgM	1	15
1491649	IgM	1	15
1491650	IgM	1	15
1491651	IgM	1	15
1491652	IgM	1	15
1491653	IgM	1	15
1491654	IgM	1	15
1491655	IgM	1	15
1491656	IgM	1	15
1491657	IgM	1	15
1491658	IgM	1	15
1491659	IgM	1	15
1491660	IgM	1	15
1491661	IgM	1	15
1491662	IgM	1	15
1491663	IgM	1	15
1491664	IgM	1	15
1491665	IgM	1	15
1491666	IgM	1	15
1491667	IgM	1	15
1491668	IgM	1	15
1491669	IgM	1	15
1491670	IgM	1	15
1491671	IgM	1	15
1491672	IgM	1	15
1491673	IgM	1	15
1491674	IgM	1	15
1491675	IgM	1	15
1491676	IgM	1	15
1491677	IgM	1	15
1491678	IgM	1	15
1491679	IgM	1	15
1492237	IgM|IgA	1	15
1492884	IgM	1	15
1492885	IgM	1	15
1492886	IgM	1	15
1492887	IgM	1	15
1492888	IgM	1	15
1492889	IgM	1	15
1492890	IgM	1	15
1492891	IgM	1	15
1492892	IgM	1	15
1492893	IgM	1	15
1492894	IgM	1	15
1492895	IgM	1	15
1492896	IgM	1	15
1492897	IgM	1	15
1493669	IgM	1	15
1493670	IgM	1	15
1493671	IgM	1	15
1493672	IgM	1	15
1493673	IgM	1	15
1494140	IgM	1	15
1494535	IgM	1	15
1495029	IgM	1	15
1495030	IgM	1	15
1495031	IgM	1	15
1495032	IgM	1	15
1495033	IgM	1	15
1495034	IgM	1	15
1495035	IgM	1	15
1495036	IgM	1	15
1495037	IgM	1	15
1495038	IgM	1	15
1495039	IgM	1	15
1495040	IgM	1	15
1495041	IgM	1	15
1495042	IgM	1	15
1495043	IgM	1	15
1495044	IgM	1	15
1495045	IgM	1	15
1495046	IgM	1	15
1495047	IgM	1	15
1495048	IgM	1	15
1495049	IgM	1	15
1495050	IgM	1	15
1495051	IgM	1	15
1495052	IgM	1	15
1495053	IgM	1	15
1495054	IgM	1	15
1495055	IgM	1	15
1495056	IgM	1	15
1495057	IgM	1	15
1495058	IgM	1	15
1495059	IgM	1	15
1495060	IgM	1	15
1495061	IgM	1	15
1495062	IgM	1	15
1495063	IgM	1	15
1495064	IgM	1	15
1495065	IgM	1	15
1495066	IgM	1	15
1495067	IgM	1	15
1495068	IgM	1	15
1495069	IgM	1	15
1495070	IgM	1	15
1495071	IgM	1	15
1495072	IgM	1	15
1495073	IgM	1	15
1495074	IgM	1	15
1495075	IgM	1	15
1495076	IgM	1	15
1495077	IgM	1	15
1495078	IgM	1	15
1495079	IgM	1	15
1495080	IgM	1	15
1495081	IgM	1	15
1495082	IgM	1	15
1495083	IgM	1	15
1496221	IgM	1	15
1496222	IgM	1	15
1496223	IgM	1	15
1496224	IgM	1	15
1496225	IgM	1	15
1496226	IgM	1	15
1496227	IgM	1	15
1496228	IgM	1	15
1496229	IgM	1	15
1496230	IgM	1	15
1496231	IgM	1	15
1496232	IgM	1	15
1497181	IgM	1	15
1497182	IgM	1	15
1497183	IgM	1	15
1497184	IgM	1	15
1497185	IgM	1	15
1497799	IgM	1	15
1497800	IgM	1	15
1497801	IgM	1	15
1497802	IgM	1	15
1497803	IgM	1	15
1497804	IgM	1	15
1497805	IgM	1	15
1497806	IgM	1	15
1497807	IgM	1	15
1497808	IgM	1	15
1497809	IgM	1	15
1497810	IgM	1	15
1497811	IgM	1	15
1497812	IgM	1	15
1497813	IgM	1	15
1497814	IgM	1	15
1497815	IgM	1	15
1497816	IgM	1	15
1497817	IgM	1	15
1497818	IgM	1	15
1497819	IgM	1	15
1497820	IgM	1	15
1497821	IgM	1	15
1497822	IgM	1	15
1497823	IgM	1	15
1497824	IgM	1	15
1497825	IgM	1	15
1497826	IgM	1	15
1497827	IgM	1	15
1497828	IgM	1	15
1497829	IgM	1	15
1497830	IgM	1	15
1497831	IgM	1	15
1497832	IgM	1	15
1498066	IgM	1	15
1498067	IgM	1	15
1498068	IgM	1	15
1498125	IgM	1	15
1498299	IgM	1	15
1498300	IgM	1	15
1498301	IgM	1	15
1498302	IgM	1	15
1498303	IgM	1	15
1498304	IgM	1	15
1498305	IgM	1	15
1498857	IgM|IgA|IgG	1	15
1498873	IgM	1	15
1498901	IgM	1	15
1498902	IgM	1	15
1498903	IgM	1	15
1498904	IgM	1	15
1498905	IgM	1	15
1498906	IgM	1	15
1498907	IgM	1	15
1498908	IgM	1	15
1498909	IgM	1	15
1498910	IgM	1	15
1498911	IgM	1	15
1498912	IgM	1	15
1499549	IgM	1	15
1499550	IgM	1	15
1499551	IgM	1	15
1499669	IgM|IgD	1	15
1499936	IgM	2	15
1499937	IgM	1	15
1499938	IgM	1	15
1499939	IgM	1	15
1499940	IgM	1	15
1499941	IgM	1	15
1499942	IgM	1	15
1499943	IgM	1	15
1499944	IgM	1	15
1499945	IgM	1	15
1499946	IgM	1	15
1499947	IgM	1	15
1499948	IgM	1	15
1500541	IgM	1	15
1500542	IgM	1	15
1500543	IgM	1	15
1500544	IgM	1	15
1500651	IgM	1	15
1500747	IgM	1	15
1500748	IgM	1	15
1500749	IgM	1	15
1501398	IgM	1	15
1501399	IgM	1	15
1501400	IgM	1	15
1501401	IgM	1	15
1501402	IgM	1	15
1501403	IgM	1	15
1501404	IgM	1	15
1501405	IgM	1	15
1501406	IgM	1	15
1501407	IgM	1	15
1501408	IgM	1	15
1501409	IgM	1	15
1501410	IgM	1	15
1501411	IgM	1	15
1501412	IgM	1	15
1501689	IgM	1	15
1501890	IgM|IgA	1	15
1501891	IgM	1	15
1501892	IgM	1	15
1501893	IgM	1	15
1501894	IgM	1	15
1501895	IgM|IgG	1	15
1501896	IgM	1	15
1501897	IgM	1	15
1501898	IgM	1	15
1501899	IgM	1	15
1501900	IgM	1	15
1501901	IgM	1	15
1501902	IgM	1	15
1502113	IgM	1	15
1502284	IgM|IgA|IgG	1	15
1502287	IgM|IgA|IgG	1	15
1502300	IgM	1	15
1502301	IgM	1	15
1502302	IgM	1	15
1502303	IgM	1	15
1502304	IgM	1	15
1502305	IgM	1	15
1502306	IgM	1	15
1502307	IgM	1	15
1502308	IgM	1	15
1502309	IgM	1	15
1502310	IgM	1	15
1502739	IgM	1	15
1502740	IgM	1	15
1502815	IgM|IgA	1	15
1502883	IgM	2	15
1503231	IgM|IgA|IgG	1	15
1503569	IgM	1	15
1503570	IgM	1	15
1503571	IgM	1	15
1503572	IgM	1	15
1503573	IgM	1	15
1503574	IgM	1	15
1503575	IgM	1	15
1503576	IgM	1	15
1503577	IgM	1	15
1503578	IgM	1	15
1503579	IgM	1	15
1503580	IgM	1	15
1503581	IgM	1	15
1503582	IgM	1	15
1503583	IgM	1	15
1503584	IgM	1	15
1503585	IgM	1	15
1503586	IgM|IgG	1	15
1503587	IgM	1	15
1503588	IgM	1	15
1503589	IgM	1	15
1503590	IgM	1	15
1503591	IgM	1	15
1503592	IgM|IgG	2	15
1503593	IgM	1	15
1503594	IgM	1	15
1503595	IgM	1	15
1503596	IgM	1	15
1503597	IgM	1	15
1503598	IgM	1	15
1503599	IgM	1	15
1503600	IgM	1	15
1503601	IgM	1	15
1503602	IgM	1	15
1503603	IgM	1	15
1503604	IgM	1	15
1503605	IgM	1	15
1503606	IgM	1	15
1503607	IgM	1	15
1503608	IgM	1	15
1503609	IgM	1	15
1503610	IgM	1	15
1503611	IgM	1	15
1503612	IgM	1	15
1503613	IgM	1	15
1503614	IgM	1	15
1503615	IgM	1	15
1503633	IgM	1	15
1505419	IgM	1	15
1505898	IgM	1	15
1505899	IgM	1	15
1505900	IgM	1	15
1505901	IgM	1	15
1505902	IgM	1	15
1505903	IgM	1	15
1506274	IgM|IgG	1	15
1506936	IgM	1	15
1506937	IgM	1	15
1506938	IgM	1	15
1506939	IgM	1	15
1507193	IgM	1	15
1507194	IgM	1	15
1507195	IgM	1	15
1507372	IgM|IgA|IgG	1	15
1508075	IgM	1	15
1508316	IgM	1	15
1508317	IgM	1	15
1508318	IgM	1	15
1508319	IgM	1	15
1508320	IgM	1	15
1508321	IgM	1	15
1508757	IgM	1	15
1508758	IgM	1	15
1508759	IgM	1	15
1508760	IgM	1	15
1508761	IgM	1	15
1508762	IgM	1	15
1508763	IgM	1	15
1508764	IgM	1	15
1508765	IgM	1	15
1508766	IgM	1	15
1508767	IgM	1	15
1508768	IgM	1	15
1508769	IgM	1	15
1508770	IgM	1	15
1508771	IgM	1	15
1508772	IgM	1	15
