clone_id	SHM	Tissue	Group	TissueList	Tissue Count
1000407	4.37956204379562	Gastric_pylorus	Private	Gastric_pylorus	1
1000410	5.127272727272727	Gastric_pylorus	Private	Gastric_pylorus	1
1000412	3.5681818181818183	Gastric_pylorus	Private	Gastric_pylorus	1
1000413	6.9256198347107425	Gastric_pylorus	Private	Gastric_pylorus	1
1000427	6.1818181818181825	Gastric_pylorus	Private	Gastric_pylorus	1
1000428	1.8382352941176467	Gastric_pylorus	Private	Gastric_pylorus	1
1000442	6.909090909090909	Gastric_pylorus	Private	Gastric_pylorus	1
1000492	6.1818181818181825	Gastric_pylorus	Private	Gastric_pylorus	1
1000493	7.636363636363637	Gastric_pylorus	Private	Gastric_pylorus	1
1000629	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1003281	9.523809523809524	Gastric_pylorus	Private	Gastric_pylorus	1
1003282	6.909090909090909	Gastric_pylorus	Private	Gastric_pylorus	1
1003352	4.814814814814815	Gastric_pylorus	Private	Gastric_pylorus	1
1003552	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1003553	1.1029411764705885	Gastric_pylorus	Private	Gastric_pylorus	1
1003554	11.48148148148148	Gastric_pylorus	Private	Gastric_pylorus	1
1003609	2.158273381294964	Gastric_pylorus	Private	Gastric_pylorus	1
1003659	4.884453781512606	Gastric_pylorus	Private	Gastric_pylorus	1
1003680	2.9411764705882355	Gastric_pylorus	Private	Gastric_pylorus	1
1003729	1.1029411764705885	Gastric_pylorus	Private	Gastric_pylorus	1
1003844	7.326007326007327	Gastric_pylorus	Private	Gastric_pylorus	1
1003965	2.564102564102564	Gastric_pylorus	Private	Gastric_pylorus	1
1004010	0.3690036900369004	Gastric_pylorus	Private	Gastric_pylorus	1
1004324	4.814814814814815	Gastric_pylorus	Private	Gastric_pylorus	1
1004960	4.905660377358491	Gastric_pylorus	Private	Gastric_pylorus	1
1004961	4.460966542750929	Gastric_pylorus	Private	Gastric_pylorus	1
1004962	8.455882352941178	Gastric_pylorus	Private	Gastric_pylorus	1
1005147	2.205882352941177	Gastric_pylorus	Private	Gastric_pylorus	1
1005623	3.874538745387453	Gastric_pylorus	Private	Gastric_pylorus	1
1006041	3.6363636363636367	Gastric_pylorus	Private	Gastric_pylorus	1
1006095	3.776978417266187	Gastric_pylorus	Private	Gastric_pylorus	1
1006635	5.882352941176471	Gastric_pylorus	Private	Gastric_pylorus	1
1007010	2.2222222222222228	Gastric_pylorus	Private	Gastric_pylorus	1
1007368	1.4760147601476012	Gastric_pylorus	Private	Gastric_pylorus	1
1007433	4.514925373134329	Gastric_pylorus	Private	Gastric_pylorus	1
1007452	6.985294117647059	Gastric_pylorus	Private	Gastric_pylorus	1
1007521	6.204379562043797	Gastric_pylorus	Private	Gastric_pylorus	1
1007722	3.272727272727273	Gastric_pylorus	Private	Gastric_pylorus	1
1007732	6.384892086330934	Gastric_pylorus	Private	Gastric_pylorus	1
1007893	2.9411764705882355	Gastric_pylorus	Private	Gastric_pylorus	1
1008051	6.633366633366629	Gastric_pylorus	Private	Gastric_pylorus	1
1008052	4.273504273504273	Gastric_pylorus	Private	Gastric_pylorus	1
1008104	2.9304029304029307	Gastric_pylorus	Private	Gastric_pylorus	1
1008105	4.623357302123974	Gastric_pylorus	Private	Gastric_pylorus	1
1008108	2.292441140024783	Gastric_pylorus	Private	Gastric_pylorus	1
1008109	3.0525030525030523	Gastric_pylorus	Private	Gastric_pylorus	1
1008124	2.6022304832713754	Gastric_pylorus	Private	Gastric_pylorus	1
1008140	1.6847172081829125	Gastric_pylorus	Private	Gastric_pylorus	1
1008145	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1008166	2.6022304832713754	Gastric_pylorus	Private	Gastric_pylorus	1
1008580	3.308823529411765	Gastric_pylorus	Private	Gastric_pylorus	1
1008605	4.779411764705882	Gastric_pylorus	Private	Gastric_pylorus	1
1008606	8.712121212121213	Gastric_pylorus	Private	Gastric_pylorus	1
1008607	5.882352941176471	Gastric_pylorus	Private	Gastric_pylorus	1
1008608	5.514705882352941	Gastric_pylorus	Private	Gastric_pylorus	1
1008610	10.43956043956044	Gastric_pylorus	Private	Gastric_pylorus	1
1008613	7.5766490727120575	Gastric_pylorus	Private	Gastric_pylorus	1
1008614	5.677655677655678	Gastric_pylorus	Private	Gastric_pylorus	1
1008616	4.656862745098039	Gastric_pylorus	Private	Gastric_pylorus	1
1008617	4.595791805094129	Gastric_pylorus	Private	Gastric_pylorus	1
1008618	6.538416648710768	Gastric_pylorus	Private	Gastric_pylorus	1
1008619	9.637188208616784	Gastric_pylorus	Private	Gastric_pylorus	1
1008623	13.91941391941392	Gastric_pylorus	Private	Gastric_pylorus	1
1008625	7.509157509157509	Gastric_pylorus	Private	Gastric_pylorus	1
1008633	5.231143552311435	Gastric_pylorus	Private	Gastric_pylorus	1
1008637	4.395604395604396	Gastric_pylorus	Private	Gastric_pylorus	1
1008644	6.093906093906087	Gastric_pylorus	Private	Gastric_pylorus	1
1008664	8.791208791208792	Gastric_pylorus	Private	Gastric_pylorus	1
1008666	2.197802197802198	Gastric_pylorus	Private	Gastric_pylorus	1
1008672	13.36996336996337	Gastric_pylorus	Private	Gastric_pylorus	1
1008716	8.424908424908427	Gastric_pylorus	Private	Gastric_pylorus	1
1008752	6.593406593406594	Gastric_pylorus	Private	Gastric_pylorus	1
1008753	6.593406593406594	Gastric_pylorus	Private	Gastric_pylorus	1
1008754	5.128205128205129	Gastric_pylorus	Private	Gastric_pylorus	1
1008755	4.395604395604396	Gastric_pylorus	Private	Gastric_pylorus	1
1008756	12.043795620437955	Gastric_pylorus	Private	Gastric_pylorus	1
1011954	6.569343065693431	Gastric_pylorus	Private	Gastric_pylorus	1
1011955	0.9124087591240877	Gastric_pylorus	Private	Gastric_pylorus	1
1012361	3.6363636363636362	Gastric_pylorus	Private	Gastric_pylorus	1
1013471	4.363636363636364	Gastric_pylorus	Private	Gastric_pylorus	1
1013472	2.18978102189781	Gastric_pylorus	Private	Gastric_pylorus	1
1013702	2.7472527472527473	Gastric_pylorus	Private	Gastric_pylorus	1
1013708	5.782497216455565	Gastric_pylorus	Private	Gastric_pylorus	1
1013723	2.329223748322373	Gastric_pylorus	Private	Gastric_pylorus	1
1013823	5.860805860805861	Gastric_pylorus	Private	Gastric_pylorus	1
1013827	4.105839416058394	Gastric_pylorus	Private	Gastric_pylorus	1
1013831	5.474452554744526	Gastric_pylorus	Private	Gastric_pylorus	1
1013922	4.761904761904762	Gastric_pylorus	Private	Gastric_pylorus	1
1014011	5.474452554744526	Gastric_pylorus	Private	Gastric_pylorus	1
1014038	6.934306569343067	Gastric_pylorus	Private	Gastric_pylorus	1
1014039	5.83941605839416	Gastric_pylorus	Private	Gastric_pylorus	1
1014040	5.128205128205128	Gastric_pylorus	Private	Gastric_pylorus	1
1014041	5.474452554744526	Gastric_pylorus	Private	Gastric_pylorus	1
1014042	4.562043795620438	Gastric_pylorus	Private	Gastric_pylorus	1
1014043	5.018248175182482	Gastric_pylorus	Private	Gastric_pylorus	1
1014045	3.64963503649635	Gastric_pylorus	Private	Gastric_pylorus	1
1014046	3.64963503649635	Gastric_pylorus	Private	Gastric_pylorus	1
1014047	5.474452554744526	Gastric_pylorus	Private	Gastric_pylorus	1
1014048	5.474452554744526	Gastric_pylorus	Private	Gastric_pylorus	1
1014049	6.545454545454546	Gastric_pylorus	Private	Gastric_pylorus	1
1014050	5.83941605839416	Gastric_pylorus	Private	Gastric_pylorus	1
1014051	4.37956204379562	Gastric_pylorus	Private	Gastric_pylorus	1
1014052	3.6630036630036633	Gastric_pylorus	Private	Gastric_pylorus	1
1014053	3.64963503649635	Gastric_pylorus	Private	Gastric_pylorus	1
1014054	3.64963503649635	Gastric_pylorus	Private	Gastric_pylorus	1
1017546	8.955223880597014	Gastric_pylorus	Private	Gastric_pylorus	1
1017566	6.25	Gastric_pylorus	Private	Gastric_pylorus	1
1017567	8.302583025830259	Gastric_pylorus	Private	Gastric_pylorus	1
1017568	6.642066420664207	Gastric_pylorus	Private	Gastric_pylorus	1
1020589	1.486988847583643	Gastric_pylorus	Private	Gastric_pylorus	1
1020590	4.0740740740740735	Gastric_pylorus	Private	Gastric_pylorus	1
1020592	4.044117647058823	Gastric_pylorus	Private	Gastric_pylorus	1
1020596	1.486988847583643	Gastric_pylorus	Private	Gastric_pylorus	1
1020669	2.6022304832713754	Gastric_pylorus	Private	Gastric_pylorus	1
1020671	1.486988847583643	Gastric_pylorus	Private	Gastric_pylorus	1
1020858	6.296296296296296	Gastric_pylorus	Private	Gastric_pylorus	1
1020859	2.973977695167286	Gastric_pylorus	Private	Gastric_pylorus	1
1020918	7.462686567164177	Gastric_pylorus	Private	Gastric_pylorus	1
1020920	3.7313432835820883	Gastric_pylorus	Private	Gastric_pylorus	1
1020926	2.2222222222222228	Gastric_pylorus	Private	Gastric_pylorus	1
1020948	8.518518518518517	Gastric_pylorus	Private	Gastric_pylorus	1
1021097	1.4814814814814816	Gastric_pylorus	Private	Gastric_pylorus	1
1021106	6.492537313432837	Gastric_pylorus	Private	Gastric_pylorus	1
1021108	6.015037593984963	Gastric_pylorus	Private	Gastric_pylorus	1
1021109	0.7407407407407408	Gastric_pylorus	Private	Gastric_pylorus	1
1021278	2.205882352941177	Gastric_pylorus	Private	Gastric_pylorus	1
1021394	0.7434944237918215	Gastric_pylorus	Private	Gastric_pylorus	1
1021395	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1021494	7.169117647058823	Gastric_pylorus	Private	Gastric_pylorus	1
1021570	4.0	Gastric_pylorus	Private	Gastric_pylorus	1
1021781	2.68441194487032	Gastric_pylorus	Private	Gastric_pylorus	1
1021794	3.04429410893289	Gastric_pylorus	Private	Gastric_pylorus	1
1021803	9.558823529411764	Gastric_pylorus	Private	Gastric_pylorus	1
1021841	2.6415094339622645	Gastric_pylorus	Private	Gastric_pylorus	1
1021842	2.6415094339622645	Gastric_pylorus	Private	Gastric_pylorus	1
1021843	7.720588235294118	Gastric_pylorus	Private	Gastric_pylorus	1
1021844	2.6415094339622645	Gastric_pylorus	Private	Gastric_pylorus	1
1022906	3.4132841328413286	Gastric_pylorus	Private	Gastric_pylorus	1
1022907	7.037037037037037	Gastric_pylorus	Private	Gastric_pylorus	1
1023169	5.166051660516605	Gastric_pylorus	Private	Gastric_pylorus	1
1023170	2.9520295202952034	Gastric_pylorus	Private	Gastric_pylorus	1
1023171	1.8382352941176467	Gastric_pylorus	Private	Gastric_pylorus	1
1023849	7.050236152855302	Gastric_pylorus	Private	Gastric_pylorus	1
1023884	0.7272727272727274	Gastric_pylorus	Private	Gastric_pylorus	1
1024023	5.4945054945054945	Gastric_pylorus	Private	Gastric_pylorus	1
1024472	3.296703296703297	Gastric_pylorus	Private	Gastric_pylorus	1
1025810	4.632661456190861	Gastric_pylorus	Private	Gastric_pylorus	1
1025818	4.761904761904762	Gastric_pylorus	Private	Gastric_pylorus	1
1025823	2.763636363636364	Gastric_pylorus	Private	Gastric_pylorus	1
1025849	7.720588235294118	Gastric_pylorus	Private	Gastric_pylorus	1
1025871	8.017484599057829	Gastric_pylorus	Private	Gastric_pylorus	1
1025890	4.562043795620438	Gastric_pylorus	Private	Gastric_pylorus	1
1025922	4.7272727272727275	Gastric_pylorus	Private	Gastric_pylorus	1
1026325	9.805352798053528	Gastric_pylorus	Private	Gastric_pylorus	1
1026401	0.3649635036496351	Gastric_pylorus	Private	Gastric_pylorus	1
1026432	5.018248175182482	Gastric_pylorus	Private	Gastric_pylorus	1
1026448	1.0989010989010985	Gastric_pylorus	Private	Gastric_pylorus	1
1026452	4.014598540145985	Gastric_pylorus	Private	Gastric_pylorus	1
1026453	8.278074866310158	Gastric_pylorus	Private	Gastric_pylorus	1
1027674	4.859504132231405	Gastric_pylorus	Private	Gastric_pylorus	1
1027965	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1027986	11.029411764705882	Gastric_pylorus	Private	Gastric_pylorus	1
1028162	3.3210332103321036	Gastric_pylorus	Private	Gastric_pylorus	1
1028163	2.18978102189781	Gastric_pylorus	Private	Gastric_pylorus	1
1028164	3.308823529411765	Gastric_pylorus	Private	Gastric_pylorus	1
1029714	0.7407407407407408	Gastric_pylorus	Private	Gastric_pylorus	1
1029716	5.181426814268143	Gastric_pylorus	Private	Gastric_pylorus	1
1029719	5.904059040590407	Gastric_pylorus	Private	Gastric_pylorus	1
1029744	5.904059040590407	Gastric_pylorus	Private	Gastric_pylorus	1
1029790	4.227941176470588	Gastric_pylorus	Private	Gastric_pylorus	1
1030295	7.352941176470587	Gastric_pylorus	Private	Gastric_pylorus	1
1030502	2.985074626865672	Gastric_pylorus	Private	Gastric_pylorus	1
1031579	1.4705882352941178	Gastric_pylorus	Private	Gastric_pylorus	1
1032232	0.3676470588235294	Gastric_pylorus	Private	Gastric_pylorus	1
1032233	2.2222222222222228	Gastric_pylorus	Private	Gastric_pylorus	1
1032234	1.858736059479554	Gastric_pylorus	Private	Gastric_pylorus	1
1032235	2.5830258302583027	Gastric_pylorus	Private	Gastric_pylorus	1
1032236	15.185185185185185	Gastric_pylorus	Private	Gastric_pylorus	1
1032237	0.3676470588235294	Gastric_pylorus	Private	Gastric_pylorus	1
1032238	6.642066420664207	Gastric_pylorus	Private	Gastric_pylorus	1
1032642	4.444444444444443	Gastric_pylorus	Private	Gastric_pylorus	1
1033420	8.424908424908427	Gastric_pylorus	Private	Gastric_pylorus	1
1033423	2.6363636363636362	Gastric_pylorus	Private	Gastric_pylorus	1
1033444	11.7819884364002	Gastric_pylorus	Private	Gastric_pylorus	1
1033452	5.4945054945054945	Gastric_pylorus	Private	Gastric_pylorus	1
1033463	1.8315018315018319	Gastric_pylorus	Private	Gastric_pylorus	1
1033475	8.332783843464393	Gastric_pylorus	Private	Gastric_pylorus	1
1033481	6.61764705882353	Gastric_pylorus	Private	Gastric_pylorus	1
1033485	11.938215536001511	Gastric_pylorus	Private	Gastric_pylorus	1
1033488	12.071340035807738	Gastric_pylorus	Private	Gastric_pylorus	1
1033517	2.564102564102564	Gastric_pylorus	Private	Gastric_pylorus	1
1033522	13.970588235294118	Gastric_pylorus	Private	Gastric_pylorus	1
1033527	6.859917043740573	Gastric_pylorus	Private	Gastric_pylorus	1
1033542	8.909090909090908	Gastric_pylorus	Private	Gastric_pylorus	1
1033544	2.5513196480938407	Gastric_pylorus	Private	Gastric_pylorus	1
1033546	9.742647058823529	Gastric_pylorus	Private	Gastric_pylorus	1
1034305	11.309090909090909	Gastric_pylorus	Private	Gastric_pylorus	1
1034379	9.157509157509157	Gastric_pylorus	Private	Gastric_pylorus	1
1034381	5.8181818181818175	Gastric_pylorus	Private	Gastric_pylorus	1
1034382	3.70909090909091	Gastric_pylorus	Private	Gastric_pylorus	1
1034383	5.128205128205128	Gastric_pylorus	Private	Gastric_pylorus	1
1034384	9.957107843137255	Gastric_pylorus	Private	Gastric_pylorus	1
1034435	11.036564911103657	Gastric_pylorus	Private	Gastric_pylorus	1
1034436	2.9090909090909087	Gastric_pylorus	Private	Gastric_pylorus	1
1034437	13.138686131386862	Gastric_pylorus	Private	Gastric_pylorus	1
1034438	6.934306569343067	Gastric_pylorus	Private	Gastric_pylorus	1
1034440	8.455882352941178	Gastric_pylorus	Private	Gastric_pylorus	1
1034442	4.363636363636364	Gastric_pylorus	Private	Gastric_pylorus	1
1034443	6.934306569343067	Gastric_pylorus	Private	Gastric_pylorus	1
1034444	7.352941176470587	Gastric_pylorus	Private	Gastric_pylorus	1
1034455	8.363636363636362	Gastric_pylorus	Private	Gastric_pylorus	1
1034460	11.070110701107012	Gastric_pylorus	Private	Gastric_pylorus	1
1034462	5.090909090909091	Gastric_pylorus	Private	Gastric_pylorus	1
1034477	4.363636363636364	Gastric_pylorus	Private	Gastric_pylorus	1
1034478	10.294117647058824	Gastric_pylorus	Private	Gastric_pylorus	1
1035360	8.823529411764707	Gastric_pylorus	Private	Gastric_pylorus	1
1035589	12.773722627737227	Gastric_pylorus	Private	Gastric_pylorus	1
1036306	14.233576642335766	Gastric_pylorus	Private	Gastric_pylorus	1
1036307	4.7272727272727275	Gastric_pylorus	Private	Gastric_pylorus	1
1036308	3.272727272727273	Gastric_pylorus	Private	Gastric_pylorus	1
1036309	3.272727272727273	Gastric_pylorus	Private	Gastric_pylorus	1
1036310	4.029304029304029	Gastric_pylorus	Private	Gastric_pylorus	1
1036311	7.720588235294118	Gastric_pylorus	Private	Gastric_pylorus	1
1036312	2.9090909090909087	Gastric_pylorus	Private	Gastric_pylorus	1
1036313	13.86861313868613	Gastric_pylorus	Private	Gastric_pylorus	1
1036314	8.02919708029197	Gastric_pylorus	Private	Gastric_pylorus	1
1036315	10.294117647058824	Gastric_pylorus	Private	Gastric_pylorus	1
1036466	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1036469	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1037005	5.357142857142857	Gastric_pylorus	Private	Gastric_pylorus	1
1037012	1.7921146953405016	Gastric_pylorus	Private	Gastric_pylorus	1
1037407	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1037493	0.7518796992481204	Gastric_pylorus	Private	Gastric_pylorus	1
1037497	1.1278195488721803	Gastric_pylorus	Private	Gastric_pylorus	1
1037778	8.247044136006458	Gastric_pylorus	Private	Gastric_pylorus	1
1038122	6.491885143570537	Gastric_pylorus	Private	Gastric_pylorus	1
1038200	5.992509363295881	Gastric_pylorus	Private	Gastric_pylorus	1
1038201	9.737827715355804	Gastric_pylorus	Private	Gastric_pylorus	1
1038202	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1038707	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1039330	1.8925518925518927	Gastric_pylorus	Private	Gastric_pylorus	1
1039331	2.9304029304029307	Gastric_pylorus	Private	Gastric_pylorus	1
1039332	5.904059040590407	Gastric_pylorus	Private	Gastric_pylorus	1
1039333	1.8315018315018319	Gastric_pylorus	Private	Gastric_pylorus	1
1039334	6.227106227106227	Gastric_pylorus	Private	Gastric_pylorus	1
1039577	1.1111111111111114	Gastric_pylorus	Private	Gastric_pylorus	1
1041040	1.4833948339483407	Gastric_pylorus	Private	Gastric_pylorus	1
1041074	3.7638376383763834	Gastric_pylorus	Private	Gastric_pylorus	1
1042341	2.9304029304029307	Gastric_pylorus	Private	Gastric_pylorus	1
1042342	1.8315018315018319	Gastric_pylorus	Private	Gastric_pylorus	1
1042343	0.3636363636363637	Gastric_pylorus	Private	Gastric_pylorus	1
1042682	3.2490974729241873	Gastric_pylorus	Private	Gastric_pylorus	1
1045559	12.316176470588234	Gastric_pylorus	Private	Gastric_pylorus	1
1045818	6.985294117647059	Gastric_pylorus	Private	Gastric_pylorus	1
1045838	4.460966542750929	Gastric_pylorus	Private	Gastric_pylorus	1
1046035	2.973977695167286	Gastric_pylorus	Private	Gastric_pylorus	1
1046196	1.4705882352941175	Gastric_pylorus	Private	Gastric_pylorus	1
1047062	5.76923076923077	Gastric_pylorus	Private	Gastric_pylorus	1
1047071	3.296703296703297	Gastric_pylorus	Private	Gastric_pylorus	1
1047147	4.395604395604396	Gastric_pylorus	Private	Gastric_pylorus	1
1047155	4.029304029304029	Gastric_pylorus	Private	Gastric_pylorus	1
1047181	4.853479853479854	Gastric_pylorus	Private	Gastric_pylorus	1
1047182	6.227106227106227	Gastric_pylorus	Private	Gastric_pylorus	1
1047280	8.727272727272728	Gastric_pylorus	Private	Gastric_pylorus	1
1047497	7.570207570207571	Gastric_pylorus	Private	Gastric_pylorus	1
1047500	2.564102564102564	Gastric_pylorus	Private	Gastric_pylorus	1
1048096	4.411764705882353	Gastric_pylorus	Private	Gastric_pylorus	1
1048457	5.090909090909091	Gastric_pylorus	Private	Gastric_pylorus	1
1048459	4.872727272727272	Gastric_pylorus	Private	Gastric_pylorus	1
1048460	2.545454545454545	Gastric_pylorus	Private	Gastric_pylorus	1
1048462	5.454545454545453	Gastric_pylorus	Private	Gastric_pylorus	1
1048465	6.304772718056848	Gastric_pylorus	Private	Gastric_pylorus	1
1048466	8.075250395361097	Gastric_pylorus	Private	Gastric_pylorus	1
1048475	6.642066420664207	Gastric_pylorus	Private	Gastric_pylorus	1
1048486	10.82089552238806	Gastric_pylorus	Private	Gastric_pylorus	1
1048489	6.405904059040593	Gastric_pylorus	Private	Gastric_pylorus	1
1048490	8.856088560885606	Gastric_pylorus	Private	Gastric_pylorus	1
1048563	10.70110701107011	Gastric_pylorus	Private	Gastric_pylorus	1
1048584	7.380073800738007	Gastric_pylorus	Private	Gastric_pylorus	1
1048623	8.118081180811808	Gastric_pylorus	Private	Gastric_pylorus	1
1048629	8.170795993674222	Gastric_pylorus	Private	Gastric_pylorus	1
1048640	8.334516037468067	Gastric_pylorus	Private	Gastric_pylorus	1
1048688	10.70110701107011	Gastric_pylorus	Private	Gastric_pylorus	1
1048791	8.148148148148149	Gastric_pylorus	Private	Gastric_pylorus	1
1048792	6.273062730627306	Gastric_pylorus	Private	Gastric_pylorus	1
1048843	6.530112044817928	Gastric_pylorus	Private	Gastric_pylorus	1
1048844	4.779411764705882	Gastric_pylorus	Private	Gastric_pylorus	1
1048922	3.0303030303030307	Gastric_pylorus	Private	Gastric_pylorus	1
1048927	4.01010101010101	Gastric_pylorus	Private	Gastric_pylorus	1
1048944	4.0	Gastric_pylorus	Private	Gastric_pylorus	1
1048950	2.181818181818182	Gastric_pylorus	Private	Gastric_pylorus	1
1049130	5.860805860805861	Gastric_pylorus	Private	Gastric_pylorus	1
1049189	6.95970695970696	Gastric_pylorus	Private	Gastric_pylorus	1
1049250	5.4945054945054945	Gastric_pylorus	Private	Gastric_pylorus	1
1049528	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1049646	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
1049838	8.148148148148149	Gastric_pylorus	Private	Gastric_pylorus	1
1050059	0.3676470588235294	Gastric_pylorus	Private	Gastric_pylorus	1
1050145	0.3703703703703704	Gastric_pylorus	Private	Gastric_pylorus	1
1050246	4.3478260869565215	Gastric_pylorus	Private	Gastric_pylorus	1
1050894	1.4492753623188406	Gastric_pylorus	Private	Gastric_pylorus	1
1051130	1.8450184501845017	Gastric_pylorus	Private	Gastric_pylorus	1
1051286	2.029520295202952	Gastric_pylorus	Private	Gastric_pylorus	1
1051304	1.1070110701107008	Gastric_pylorus	Private	Gastric_pylorus	1
1051305	9.259259259259256	Gastric_pylorus	Private	Gastric_pylorus	1
1051306	3.6900369003690034	Gastric_pylorus	Private	Gastric_pylorus	1
1051327	1.7412935323383085	Gastric_pylorus	Private	Gastric_pylorus	1
1051328	2.2388059701492535	Gastric_pylorus	Private	Gastric_pylorus	1
1051329	4.189280868385349	Gastric_pylorus	Private	Gastric_pylorus	1
1051332	5.845771144278606	Gastric_pylorus	Private	Gastric_pylorus	1
1051335	4.850746268656716	Gastric_pylorus	Private	Gastric_pylorus	1
1051336	4.850746268656716	Gastric_pylorus	Private	Gastric_pylorus	1
1051389	5.3308823529411775	Gastric_pylorus	Private	Gastric_pylorus	1
1051393	2.9850746268656714	Gastric_pylorus	Private	Gastric_pylorus	1
1051395	3.9179104477611935	Gastric_pylorus	Private	Gastric_pylorus	1
1051471	1.492537313432836	Gastric_pylorus	Private	Gastric_pylorus	1
1051505	4.104477611940298	Gastric_pylorus	Private	Gastric_pylorus	1
1051534	8.582089552238806	Gastric_pylorus	Private	Gastric_pylorus	1
1051535	2.5830258302583027	Gastric_pylorus	Private	Gastric_pylorus	1
1051536	2.205882352941177	Gastric_pylorus	Private	Gastric_pylorus	1
1051537	4.477611940298507	Gastric_pylorus	Private	Gastric_pylorus	1
1051718	6.985294117647059	Gastric_pylorus	Private	Gastric_pylorus	1
1052171	5.4945054945054945	Gastric_pylorus	Private	Gastric_pylorus	1
1052172	8.424908424908427	Gastric_pylorus	Private	Gastric_pylorus	1
1052317	2.197802197802198	Gastric_pylorus	Private	Gastric_pylorus	1
1052370	4.270462633451957	Gastric_pylorus	Private	Gastric_pylorus	1
1053538	4.059040590405904	Gastric_pylorus	Private	Gastric_pylorus	1
1053754	5.9259259259259265	Gastric_pylorus	Private	Gastric_pylorus	1
1053897	3.64963503649635	Gastric_pylorus	Private	Gastric_pylorus	1
1053946	8.363636363636362	Gastric_pylorus	Private	Gastric_pylorus	1
1053954	7.664233576642336	Gastric_pylorus	Private	Gastric_pylorus	1
1054064	10.564705882352936	Gastric_pylorus	Private	Gastric_pylorus	1
1054071	9.926470588235293	Gastric_pylorus	Private	Gastric_pylorus	1
1054119	1.8382352941176467	Gastric_pylorus	Private	Gastric_pylorus	1
1054154	2.6415094339622645	Gastric_pylorus	Private	Gastric_pylorus	1
1054173	5.660377358490567	Gastric_pylorus	Private	Gastric_pylorus	1
1054174	1.1194029850746268	Gastric_pylorus	Private	Gastric_pylorus	1
1054175	0.37453183520599254	Gastric_pylorus	Private	Gastric_pylorus	1
1054238	8.424908424908427	Gastric_pylorus	Private	Gastric_pylorus	1
1054254	5.535055350553507	Gastric_pylorus	Private	Gastric_pylorus	1
1054255	6.949569495694955	Gastric_pylorus	Private	Gastric_pylorus	1
1054258	3.0996309963099624	Gastric_pylorus	Private	Gastric_pylorus	1
1054260	4.802474495333189	Gastric_pylorus	Private	Gastric_pylorus	1
1054261	1.8382352941176467	Gastric_pylorus	Private	Gastric_pylorus	1
1054348	4.797047970479704	Gastric_pylorus	Private	Gastric_pylorus	1
1054349	1.1029411764705885	Gastric_pylorus	Private	Gastric_pylorus	1
1054350	4.428044280442803	Gastric_pylorus	Private	Gastric_pylorus	1
1054351	3.860294117647059	Gastric_pylorus	Private	Gastric_pylorus	1
1054597	2.158273381294964	Gastric_pylorus	Private	Gastric_pylorus	1
1054606	5.128205128205128	Gastric_pylorus	Private	Gastric_pylorus	1
1054639	4.014598540145985	Gastric_pylorus	Private	Gastric_pylorus	1
1054667	0.43050430504305043	Gastric_pylorus	Private	Gastric_pylorus	1
1054703	1.4705882352941175	Gastric_pylorus	Private	Gastric_pylorus	1
1055243	4.744525547445255	Gastric_pylorus	Private	Gastric_pylorus	1
1055537	2.6022304832713754	Gastric_pylorus	Private	Gastric_pylorus	1
1055538	0.3703703703703704	Gastric_pylorus	Private	Gastric_pylorus	1
1055568	5.128205128205128	Gastric_pylorus	Private	Gastric_pylorus	1
1055753	6.593406593406594	Gastric_pylorus	Private	Gastric_pylorus	1
1055787	1.8315018315018319	Gastric_pylorus	Private	Gastric_pylorus	1
1055795	4.4168391994478915	Gastric_pylorus	Private	Gastric_pylorus	1
1055798	6.95970695970696	Gastric_pylorus	Private	Gastric_pylorus	1
1055864	5.285190999476712	Gastric_pylorus	Private	Gastric_pylorus	1
1055965	3.3333333333333335	Gastric_pylorus	Private	Gastric_pylorus	1
1055993	2.9411764705882364	Gastric_pylorus	Private	Gastric_pylorus	1
1055994	5.070465686274511	Gastric_pylorus	Private	Gastric_pylorus	1
1055996	3.6764705882352935	Gastric_pylorus	Private	Gastric_pylorus	1
1056180	4.044117647058823	Gastric_pylorus	Private	Gastric_pylorus	1
1056332	2.0313020313020314	Gastric_pylorus	Private	Gastric_pylorus	1
1056333	1.4652014652014653	Gastric_pylorus	Private	Gastric_pylorus	1
1056334	4.411764705882353	Gastric_pylorus	Private	Gastric_pylorus	1
1056335	2.9411764705882364	Gastric_pylorus	Private	Gastric_pylorus	1
1056336	0.3636363636363637	Gastric_pylorus	Private	Gastric_pylorus	1
1056383	3.7593984962406015	Gastric_pylorus	Private	Gastric_pylorus	1
1056461	2.5830258302583027	Gastric_pylorus	Private	Gastric_pylorus	1
1056462	4.428044280442803	Gastric_pylorus	Private	Gastric_pylorus	1
1056463	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
