clone_id	SHM	SHM count	Donor count	Donor	Tissue	Isotype
1814349	0.10661764705882353	29.0	1.0	CCM2	BM	IgM
1814388	0.0	0.0	1.0	CCM2	BM	IgM
1814389	0.0	0.0	1.0	CCM2	BM	IgM
1814390	0.0	0.0	1.0	CCM2	BM	IgM
1814391	0.0	0.0	1.0	CCM2	BM	IgM
1814392	0.0	0.0	1.0	CCM2	BM	IgM
1814429	0.0	0.0	1.0	CCM2	BM	IgM
1814430	0.0	0.0	1.0	CCM2	BM	IgM
1814431	0.0	0.0	1.0	CCM2	BM	IgM
1814432	0.033210332103321034	9.0	1.0	CCM2	BM	IgM
1814433	0.03333333333333333	9.0	1.0	CCM2	BM	IgM
1814539	0.0	0.0	1.0	CCM2	BM	IgM
1814540	0.0	0.0	1.0	CCM2	BM	IgM
1814541	0.0	0.0	1.0	CCM2	BM	IgM
1814542	0.0	0.0	1.0	CCM2	BM	IgM
1814543	0.0	0.0	1.0	CCM2	BM	IgM
1814544	0.0	0.0	1.0	CCM2	BM	IgM
1814545	0.0	0.0	1.0	CCM2	BM	IgM
1814546	0.0	0.0	1.0	CCM2	BM	IgM
1814547	0.0	0.0	1.0	CCM2	BM	IgM
1814548	0.0	0.0	1.0	CCM2	BM	IgM
1814549	0.0	0.0	1.0	CCM2	BM	IgM
1814550	0.0	0.0	1.0	CCM2	BM	IgM
1814551	0.0	0.0	1.0	CCM2	BM	IgM
1814552	0.0	0.0	1.0	CCM2	BM	IgM
1814553	0.0	0.0	1.0	CCM2	BM	IgM
1814554	0.0	0.0	1.0	CCM2	BM	IgM
1814555	0.0	0.0	1.0	CCM2	BM	IgM
1814556	0.0	0.0	1.0	CCM2	BM	IgM
1814568	0.0	0.0	1.0	CCM2	BM	IgM
1814569	0.0	0.0	1.0	CCM2	BM	IgM
1814570	0.0	0.0	1.0	CCM2	BM	IgM
1814625	0.058823529411764705	16.0	1.0	CCM2	BM	IgM
1814659	0.0	0.0	1.0	CCM2	BM	IgM
1814660	0.021897810218978103	6.0	1.0	CCM2	BM	IgM
1814661	0.0	0.0	1.0	CCM2	BM	IgM
1814662	0.0	0.0	1.0	CCM2	BM	IgM
1814682	0.0	0.0	1.0	CCM2	BM	IgM
1814683	0.0	0.0	1.0	CCM2	BM	IgM
1814684	0.0	0.0	1.0	CCM2	BM	IgM
1814685	0.0	0.0	1.0	CCM2	BM	IgM
1814797	0.0	0.0	1.0	CCM2	BM	IgM
1815086	0.0	0.0	1.0	CCM2	BM	IgM
1815095	0.0	0.0	1.0	CCM2	BM	IgM
1815096	0.0	0.0	1.0	CCM2	BM	IgM
1815097	0.0	0.0	1.0	CCM2	BM	IgM
1815327	0.0	0.0	1.0	CCM2	BM	IgM
1815328	0.0	0.0	1.0	CCM2	BM	IgM
1815329	0.0	0.0	1.0	CCM2	BM	IgM
1815330	0.0	0.0	1.0	CCM2	BM	IgM
1815331	0.0	0.0	1.0	CCM2	BM	IgM
1815332	0.0	0.0	1.0	CCM2	BM	IgM
1815333	0.0	0.0	1.0	CCM2	BM	IgM
1815334	0.0	0.0	1.0	CCM2	BM	IgM
1815335	0.0	0.0	1.0	CCM2	BM	IgM
1815336	0.02973977695167286	8.0	1.0	CCM2	BM	IgM
1815337	0.0	0.0	1.0	CCM2	BM	IgM
1815338	0.0	0.0	1.0	CCM2	BM	IgM
1815377	0.0	0.0	1.0	CCM2	BM	IgM
1815378	0.0	0.0	1.0	CCM2	BM	IgM
1815435	0.0	0.0	1.0	CCM2	BM	IgM
1815436	0.011029411764705883	3.0	1.0	CCM2	BM	IgM
1815437	0.0	0.0	1.0	CCM2	BM	IgM
1815438	0.0	0.0	1.0	CCM2	BM	IgM
1815439	0.011029411764705883	3.0	1.0	CCM2	BM	IgM
1815440	0.011029411764705883	3.0	1.0	CCM2	BM	IgM
1815530	0.0036900369003690036	1.0	1.0	CCM2	BM	IgM
1815531	0.0	0.0	1.0	CCM2	BM	IgM
1815532	0.01845018450184502	5.0	1.0	CCM2	BM	IgM
1815544	0.0	0.0	1.0	CCM2	BM	IgM
1815545	0.0	0.0	1.0	CCM2	BM	IgM
1815596	0.0	0.0	1.0	CCM2	BM	IgM
1815597	0.0414290506541429	11.227272727272727	1.0	CCM2	BM	IgM
1815598	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1815599	0.05514705882352941	15.0	1.0	CCM2	BM	IgM
1815600	0.0625	17.0	1.0	CCM2	BM	IgM
1815660	0.0	0.0	1.0	CCM2	BM	IgM
1815661	0.033210332103321034	9.0	1.0	CCM2	BM	IgM
1815757	0.04411764705882353	12.0	2.0	CCM2	BM	IgM
1815758	0.0	0.0	1.0	CCM2	BM	IgM
1815759	0.03308823529411765	9.0	1.0	CCM2	BM	IgM
1815760	0.0	0.0	1.0	CCM2	BM	IgM
1815761	0.027573529411764705	7.5	1.0	CCM2	BM	IgM
1815762	0.0	0.0	1.0	CCM2	BM	IgM
1815763	0.0	0.0	1.0	CCM2	BM	IgM
1815764	0.0	0.0	1.0	CCM2	BM	IgM
1815765	0.0	0.0	1.0	CCM2	BM	IgM
1815766	0.0	0.0	1.0	CCM2	BM	IgM
1815767	0.0	0.0	1.0	CCM2	BM	IgM
1815768	0.042279411764705885	11.5	1.0	CCM2	BM	IgM
1815769	0.0	0.0	1.0	CCM2	BM	IgM
1815770	0.0	0.0	1.0	CCM2	BM	IgM
1815771	0.0	0.0	1.0	CCM2	BM	IgM
1815772	0.0	0.0	1.0	CCM2	BM	IgM
1815773	0.0	0.0	1.0	CCM2	BM	IgM
1815774	0.01845018450184502	5.0	1.0	CCM2	BM	IgM
1815775	0.0	0.0	1.0	CCM2	BM	IgM
1815776	0.0	0.0	1.0	CCM2	BM	IgM
1815777	0.0	0.0	1.0	CCM2	BM	IgM
1815778	0.06985294117647059	19.0	1.0	CCM2	BM	IgM
1815779	0.0	0.0	1.0	CCM2	BM	IgM
1815908	0.0	0.0	1.0	CCM2	BM	IgM
1816009	0.02527075812274368	7.0	1.0	CCM2	BM	IgM
1816010	0.025179856115107913	7.0	1.0	CCM2	BM	IgM
1816011	0.014492753623188406	4.0	1.0	CCM2	BM	IgM
1816012	0.025179856115107913	7.0	1.0	CCM2	BM	IgM
1816066	0.03203781512605042	8.714285714285714	1.0	CCM2	BM	IgM
1816067	0.0	0.0	1.0	CCM2	BM	IgM
1816068	0.04411764705882353	12.0	1.0	CCM2	BM	IgM
1816069	0.05166051660516605	14.0	1.0	CCM2	BM	IgM
1816070	0.0	0.0	1.0	CCM2	BM	IgM
1816173	0.029411764705882353	8.0	1.0	CCM2	BM	IgM
1816174	0.0	0.0	1.0	CCM2	BM	IgM
1816175	0.0	0.0	1.0	CCM2	BM	IgM
1816176	0.0	0.0	1.0	CCM2	BM	IgM
1816419	0.01824817518248175	5.0	1.0	CCM2	BM	IgM
1816551	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
1816717	0.0072992700729927005	2.0	1.0	CCM2	BM	IgM
1816750	0.0	0.0	1.0	CCM2	BM	IgM
1816751	0.025454545454545455	7.0	1.0	CCM2	BM	IgM
1816752	0.01107011070110701	3.0	1.0	CCM2	BM	IgM
1816753	0.0	0.0	1.0	CCM2	BM	IgM
1816754	0.0	0.0	1.0	CCM2	BM	IgM
1816755	0.0	0.0	1.0	CCM2	BM	IgM
1816756	0.0	0.0	1.0	CCM2	BM	IgM
1816757	0.025547445255474453	7.0	1.0	CCM2	BM	IgM
1816758	0.0	0.0	1.0	CCM2	BM	IgM
1816759	0.0	0.0	1.0	CCM2	BM	IgM
1816760	0.0	0.0	1.0	CCM2	BM	IgM
1816761	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
1816762	0.02909090909090909	8.0	1.0	CCM2	BM	IgM
1816763	0.0	0.0	1.0	CCM2	BM	IgM
1816764	0.05090909090909091	14.0	1.0	CCM2	BM	IgM
1816765	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
1816766	0.043795620437956206	12.0	1.0	CCM2	BM	IgM
1816767	0.0	0.0	1.0	CCM2	BM	IgM
1816768	0.0	0.0	1.0	CCM2	BM	IgM
1817438	0.0	0.0	1.0	CCM2	BM	IgM
1817439	0.0	0.0	1.0	CCM2	BM	IgM
1817440	0.007272727272727273	2.0	1.0	CCM2	BM	IgM
1817441	0.0	0.0	1.0	CCM2	BM	IgM
1817442	0.007220216606498195	2.0	1.0	CCM2	BM	IgM
1817443	0.0	0.0	1.0	CCM2	BM	IgM
1817444	0.0	0.0	1.0	CCM2	BM	IgM
1817445	0.0	0.0	1.0	CCM2	BM	IgM
1817566	0.029411764705882353	8.0	1.0	CCM2	BM	IgM
1817567	0.0	0.0	1.0	CCM2	BM	IgM
1817568	0.011111111111111112	3.0	1.0	CCM2	BM	IgM
1817698	0.0	0.0	1.0	CCM2	BM	IgM
1817699	0.0036900369003690036	1.0	1.0	CCM2	BM	IgM
1818121	0.09124087591240876	25.0	1.0	CCM2	BM	IgM
1818148	0.0	0.0	1.0	CCM2	BM	IgM
1818149	0.0	0.0	1.0	CCM2	BM	IgM
1818150	0.0	0.0	1.0	CCM2	BM	IgM
1818151	0.0	0.0	1.0	CCM2	BM	IgM
1818152	0.0	0.0	1.0	CCM2	BM	IgM
1818153	0.0036363636363636364	1.0	1.0	CCM2	BM	IgM
1818154	0.0	0.0	1.0	CCM2	BM	IgM
1818155	0.0	0.0	1.0	CCM2	BM	IgM
1818156	0.0	0.0	1.0	CCM2	BM	IgM
1818157	0.0	0.0	1.0	CCM2	BM	IgM
1818158	0.0	0.0	1.0	CCM2	BM	IgM
1818159	0.0	0.0	1.0	CCM2	BM	IgM
1818235	0.0	0.0	1.0	CCM2	BM	IgM
1818236	0.0	0.0	1.0	CCM2	BM	IgM
1818237	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1818364	0.0	0.0	1.0	CCM2	BM	IgM
1818365	0.0	0.0	1.0	CCM2	BM	IgM
1818366	0.0	0.0	1.0	CCM2	BM	IgM
1818367	0.02214022140221402	6.0	1.0	CCM2	BM	IgM
1818368	0.0	0.0	1.0	CCM2	BM	IgM
1818369	0.0	0.0	1.0	CCM2	BM	IgM
1818370	0.0	0.0	1.0	CCM2	BM	IgM
1818371	0.0	0.0	1.0	CCM2	BM	IgM
1818496	0.050724637681159424	14.0	1.0	CCM2	BM	IgM
1818497	0.0	0.0	1.0	CCM2	BM	IgM
1818498	0.0	0.0	1.0	CCM2	BM	IgM
1818499	0.0	0.0	1.0	CCM2	BM	IgM
1818662	0.0	0.0	1.0	CCM2	BM	IgM
1818663	0.02909090909090909	8.0	1.0	CCM2	BM	IgM
1818664	0.0	0.0	1.0	CCM2	BM	IgM
1818665	0.0948905109489051	26.0	1.0	CCM2	BM	IgM
1818666	0.02909090909090909	8.0	1.0	CCM2	BM	IgM
1818667	0.02909090909090909	8.0	1.0	CCM2	BM	IgM
1818853	0.0	0.0	1.0	CCM2	BM	IgM
1818854	0.007272727272727273	2.0	1.0	CCM2	BM	IgM
1818855	0.0	0.0	1.0	CCM2	BM	IgM
1818856	0.0	0.0	1.0	CCM2	BM	IgM
1818857	0.036231884057971016	10.0	1.0	CCM2	BM	IgM
1818858	0.019021739130434784	5.25	1.0	CCM2	BM	IgM
1818859	0.007220216606498195	2.0	1.0	CCM2	BM	IgM
1818860	0.0	0.0	1.0	CCM2	BM	IgM
1818861	0.0	0.0	1.0	CCM2	BM	IgM
1818862	0.0	0.0	1.0	CCM2	BM	IgM
1818863	0.0	0.0	1.0	CCM2	BM	IgM
1818864	0.0	0.0	1.0	CCM2	BM	IgM
1818865	0.0	0.0	1.0	CCM2	BM	IgM
1818866	0.0072992700729927005	2.0	1.0	CCM2	BM	IgM
1818867	0.0	0.0	1.0	CCM2	BM	IgM
1818868	0.0	0.0	1.0	CCM2	BM	IgM
1818869	0.007246376811594203	2.0	1.0	CCM2	BM	IgM
1818870	0.0	0.0	1.0	CCM2	BM	IgM
1818871	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
1818872	0.010869565217391304	3.0	1.0	CCM2	BM	IgM
1818873	0.0	0.0	1.0	CCM2	BM	IgM
1818874	0.0	0.0	1.0	CCM2	BM	IgM
1818875	0.0	0.0	1.0	CCM2	BM	IgM
1818876	0.0	0.0	1.0	CCM2	BM	IgM
1818877	0.0	0.0	1.0	CCM2	BM	IgM
1818878	0.0036231884057971015	1.0	1.0	CCM2	BM	IgM
1819373	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1819374	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1819375	0.156794425087108	45.0	2.0	CCM2	BM	IgM
1819376	0.007352941176470588	2.0	1.0	CCM2	BM	IgM
1819377	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1819378	0.0	0.0	1.0	CCM2	BM	IgM
1819379	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1819788	0.007407407407407408	2.0	1.0	CCM2	BM	IgM
1819789	0.0	0.0	1.0	CCM2	BM	IgM
1819790	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1819791	0.040740740740740744	11.0	1.0	CCM2	BM	IgM
1819792	0.0	0.0	1.0	CCM2	BM	IgM
1819793	0.0	0.0	1.0	CCM2	BM	IgM
1819906	0.0	0.0	1.0	CCM2	BM	IgM
1819907	0.0	0.0	1.0	CCM2	BM	IgM
1819908	0.0	0.0	1.0	CCM2	BM	IgM
1819909	0.0036363636363636364	1.0	1.0	CCM2	BM	IgM
1819910	0.0	0.0	1.0	CCM2	BM	IgM
1819911	0.0	0.0	1.0	CCM2	BM	IgM
1819912	0.0	0.0	1.0	CCM2	BM	IgM
1819913	0.0	0.0	1.0	CCM2	BM	IgM
1819914	0.0	0.0	1.0	CCM2	BM	IgM
1819915	0.0	0.0	1.0	CCM2	BM	IgM
1819916	0.0	0.0	1.0	CCM2	BM	IgM
1819917	0.0	0.0	1.0	CCM2	BM	IgM
1819918	0.0	0.0	1.0	CCM2	BM	IgM
1819919	0.0	0.0	1.0	CCM2	BM	IgM
1819920	0.0	0.0	1.0	CCM2	BM	IgM
1819921	0.0	0.0	1.0	CCM2	BM	IgM
1819922	0.0	0.0	1.0	CCM2	BM	IgM
1819923	0.0	0.0	1.0	CCM2	BM	IgM
1819924	0.0	0.0	1.0	CCM2	BM	IgM
1819925	0.0	0.0	1.0	CCM2	BM	IgM
1819926	0.0	0.0	1.0	CCM2	BM	IgM
1819927	0.0	0.0	1.0	CCM2	BM	IgM
1819928	0.0	0.0	1.0	CCM2	BM	IgM
1819929	0.0	0.0	1.0	CCM2	BM	IgM
1820052	0.0	0.0	1.0	CCM2	BM	IgM
1820053	0.0	0.0	1.0	CCM2	BM	IgM
1820154	0.0	0.0	1.0	CCM2	BM	IgM
1820155	0.0	0.0	1.0	CCM2	BM	IgM
1820156	0.0	0.0	1.0	CCM2	BM	IgM
1820157	0.0	0.0	1.0	CCM2	BM	IgM
1820158	0.0	0.0	1.0	CCM2	BM	IgM
1820159	0.0	0.0	1.0	CCM2	BM	IgM
1820427	0.025179856115107917	7.0	1.0	CCM2	BM	IgM
1820428	0.0	0.0	1.0	CCM2	BM	IgM
1820429	0.0	0.0	1.0	CCM2	BM	IgM
1820430	0.0	0.0	1.0	CCM2	BM	IgM
1820431	0.0	0.0	1.0	CCM2	BM	IgM
1820432	0.02888086642599278	8.0	1.0	CCM2	BM	IgM
1820433	0.0	0.0	1.0	CCM2	BM	IgM
1820434	0.0	0.0	1.0	CCM2	BM	IgM
1820435	0.02909090909090909	8.0	1.0	CCM2	BM	IgM
1820436	0.029197080291970802	8.0	1.0	CCM2	BM	IgM
1820437	0.0	0.0	1.0	CCM2	BM	IgM
1820438	0.0	0.0	1.0	CCM2	BM	IgM
1820439	0.028985507246376812	8.0	1.0	CCM2	BM	IgM
1820440	0.02877697841726619	8.0	1.0	CCM2	BM	IgM
1820441	0.0	0.0	1.0	CCM2	BM	IgM
1820442	0.028985507246376812	8.0	1.0	CCM2	BM	IgM
1820550	0.0	0.0	1.0	CCM2	BM	IgM
1820551	0.0	0.0	1.0	CCM2	BM	IgM
1820552	0.05904059040590406	16.0	2.0	CCM2	BM	IgM
1820553	0.0	0.0	1.0	CCM2	BM	IgM
1820554	0.0	0.0	1.0	CCM2	BM	IgM
1820555	0.0	0.0	1.0	CCM2	BM	IgM
1820556	0.0	0.0	1.0	CCM2	BM	IgM
1820557	0.011940298507462685	3.2	1.0	CCM2	BM	IgM
1820558	0.0	0.0	1.0	CCM2	BM	IgM
1820559	0.026119402985074626	7.0	1.0	CCM2	BM	IgM
1820560	0.0	0.0	1.0	CCM2	BM	IgM
1820561	0.0	0.0	1.0	CCM2	BM	IgM
1820562	0.003703703703703704	1.0	1.0	CCM2	BM	IgM
1820563	0.0	0.0	1.0	CCM2	BM	IgM
1820564	0.0	0.0	1.0	CCM2	BM	IgM
1820565	0.0	0.0	1.0	CCM2	BM	IgM
1820566	0.0	0.0	1.0	CCM2	BM	IgM
1820567	0.0	0.0	1.0	CCM2	BM	IgM
1820568	0.0	0.0	1.0	CCM2	BM	IgM
1820569	0.0	0.0	1.0	CCM2	BM	IgM
1820570	0.0	0.0	1.0	CCM2	BM	IgM
1820571	0.0	0.0	1.0	CCM2	BM	IgM
1820572	0.0	0.0	1.0	CCM2	BM	IgM
1820573	0.0	0.0	1.0	CCM2	BM	IgM
1820574	0.0	0.0	1.0	CCM2	BM	IgM
1820575	0.0	0.0	1.0	CCM2	BM	IgM
1820576	0.003703703703703704	1.0	1.0	CCM2	BM	IgM
1820951	0.0	0.0	1.0	CCM2	BM	IgM
1820952	0.0	0.0	1.0	CCM2	BM	IgM
1820953	0.0	0.0	1.0	CCM2	BM	IgM
1820954	0.0	0.0	1.0	CCM2	BM	IgM
1820955	0.0	0.0	1.0	CCM2	BM	IgM
1820956	0.0	0.0	1.0	CCM2	BM	IgM
1820957	0.0	0.0	1.0	CCM2	BM	IgM
1820958	0.0	0.0	1.0	CCM2	BM	IgM
1821250	0.03489771359807461	9.666666666666666	1.0	CCM2	BM	IgM
1821489	0.0	0.0	1.0	CCM2	BM	IgM
1821490	0.0	0.0	1.0	CCM2	BM	IgM
1821491	0.0	0.0	1.0	CCM2	BM	IgM
1821492	0.0	0.0	1.0	CCM2	BM	IgM
1821493	0.0	0.0	1.0	CCM2	BM	IgM
1821494	0.0	0.0	1.0	CCM2	BM	IgM
1821737	0.018518518518518517	5.0	1.0	CCM2	BM	IgM
1821770	0.007352941176470588	2.0	1.0	CCM2	BM	IgM
1821771	0.007352941176470588	2.0	1.0	CCM2	BM	IgM
1821772	0.007352941176470588	2.0	1.0	CCM2	BM	IgM
1821773	0.0	0.0	1.0	CCM2	BM	IgM
1821774	0.0	0.0	1.0	CCM2	BM	IgM
1821775	0.0	0.0	1.0	CCM2	BM	IgM
1821776	0.007380073800738007	2.0	1.0	CCM2	BM	IgM
1821777	0.007380073800738007	2.0	1.0	CCM2	BM	IgM
1821778	0.0	0.0	1.0	CCM2	BM	IgM
1821779	0.0	0.0	1.0	CCM2	BM	IgM
1821780	0.007352941176470588	2.0	1.0	CCM2	BM	IgM
1821781	0.0	0.0	1.0	CCM2	BM	IgM
1821782	0.007380073800738007	2.0	1.0	CCM2	BM	IgM
1821783	0.0	0.0	1.0	CCM2	BM	IgM
1822002	0.0	0.0	1.0	CCM2	BM	IgM
1822112	0.0	0.0	1.0	CCM2	BM	IgM
1822113	0.0	0.0	1.0	CCM2	BM	IgM
1822114	0.0	0.0	1.0	CCM2	BM	IgM
1822115	0.0	0.0	1.0	CCM2	BM	IgM
1822116	0.0	0.0	1.0	CCM2	BM	IgM
1822117	0.0	0.0	1.0	CCM2	BM	IgM
1822473	0.06832107843137254	18.583333333333332	2.0	CCM2	BM	IgM
1822486	0.03395061728395061	9.166666666666666	2.0	CCM2	BM	IgM
1822582	0.07352941176470588	20.0	1.0	CCM2	BM	IgM
1822583	0.07573529411764705	20.6	1.0	CCM2	BM	IgM
1822584	0.0	0.0	1.0	CCM2	BM	IgM
1822585	0.0	0.0	1.0	CCM2	BM	IgM
1822586	0.0	0.0	1.0	CCM2	BM	IgM
1822587	0.0	0.0	1.0	CCM2	BM	IgM
1822588	0.12454212454212454	34.0	1.0	CCM2	BM	IgM
1822589	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1823135	0.018315018315018316	5.0	1.0	CCM2	BM	IgM
1823136	0.01824817518248175	5.0	1.0	CCM2	BM	IgM
1823137	0.0	0.0	1.0	CCM2	BM	IgM
1823138	0.01818181818181818	5.0	1.0	CCM2	BM	IgM
1823139	0.01818181818181818	5.0	1.0	CCM2	BM	IgM
1823396	0.0	0.0	1.0	CCM2	BM	IgM
1823403	0.03690036900369004	10.0	2.0	CCM2	BM	IgM
1823472	0.09818181818181818	27.0	1.0	CCM2	BM	IgM
1823473	0.0	0.0	1.0	CCM2	BM	IgM
1823474	0.0	0.0	1.0	CCM2	BM	IgM
1823475	0.0	0.0	1.0	CCM2	BM	IgM
1823476	0.0	0.0	1.0	CCM2	BM	IgM
1823477	0.0	0.0	1.0	CCM2	BM	IgM
1823478	0.0	0.0	1.0	CCM2	BM	IgM
1823479	0.0	0.0	1.0	CCM2	BM	IgM
1823480	0.0	0.0	1.0	CCM2	BM	IgM
1823481	0.0	0.0	1.0	CCM2	BM	IgM
1823482	0.0	0.0	1.0	CCM2	BM	IgM
1823483	0.0	0.0	1.0	CCM2	BM	IgM
1823484	0.0	0.0	1.0	CCM2	BM	IgM
1823485	0.0	0.0	1.0	CCM2	BM	IgM
1823486	0.0	0.0	1.0	CCM2	BM	IgM
1823487	0.0	0.0	1.0	CCM2	BM	IgM
1823488	0.0	0.0	1.0	CCM2	BM	IgM
1823489	0.0	0.0	1.0	CCM2	BM	IgM
1824067	0.03321167883211679	9.1	1.0	CCM2	BM	IgM
1824122	0.0	0.0	1.0	CCM2	BM	IgM
1824123	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
1824124	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
1824125	0.06521739130434782	18.0	1.0	CCM2	BM	IgM
1824126	0.0	0.0	1.0	CCM2	BM	IgM
1824127	0.0	0.0	1.0	CCM2	BM	IgM
1824128	0.06181818181818182	17.0	1.0	CCM2	BM	IgM
1824129	0.0	0.0	1.0	CCM2	BM	IgM
1824488	0.0	0.0	1.0	CCM2	BM	IgM
1824489	0.0	0.0	1.0	CCM2	BM	IgM
1824490	0.0	0.0	1.0	CCM2	BM	IgM
1824491	0.0	0.0	1.0	CCM2	BM	IgM
1824492	0.0	0.0	1.0	CCM2	BM	IgM
1824493	0.0	0.0	1.0	CCM2	BM	IgM
1824494	0.06593406593406594	18.0	1.0	CCM2	BM	IgM
1824495	0.0	0.0	1.0	CCM2	BM	IgM
1824496	0.0	0.0	1.0	CCM2	BM	IgM
1824497	0.0	0.0	1.0	CCM2	BM	IgM
1824498	0.0	0.0	1.0	CCM2	BM	IgM
1824917	0.06439393939393939	17.0	2.0	CCM2	BM	IgM
1825061	0.0007352941176470588	0.2	1.0	CCM2	BM	IgM
1825084	0.011235955056179775	3.0	1.0	CCM2	BM	IgM
1825085	0.0	0.0	1.0	CCM2	BM	IgM
1825086	0.0	0.0	1.0	CCM2	BM	IgM
1825087	0.03065134099616858	8.0	1.0	CCM2	BM	IgM
1825088	0.0	0.0	1.0	CCM2	BM	IgM
1825089	0.0	0.0	1.0	CCM2	BM	IgM
1825090	0.0	0.0	1.0	CCM2	BM	IgM
1825091	0.0	0.0	1.0	CCM2	BM	IgM
1825092	0.0149812734082397	4.0	1.0	CCM2	BM	IgM
1825093	0.0	0.0	1.0	CCM2	BM	IgM
1825094	0.0	0.0	1.0	CCM2	BM	IgM
1825095	0.0	0.0	1.0	CCM2	BM	IgM
1825096	0.0149812734082397	4.0	1.0	CCM2	BM	IgM
1825097	0.0	0.0	1.0	CCM2	BM	IgM
1825098	0.0	0.0	1.0	CCM2	BM	IgM
1825099	0.0	0.0	1.0	CCM2	BM	IgM
1825100	0.0	0.0	1.0	CCM2	BM	IgM
1825101	0.00749063670411985	2.0	1.0	CCM2	BM	IgM
1825102	0.0149812734082397	4.0	1.0	CCM2	BM	IgM
1825103	0.018656716417910446	5.0	1.0	CCM2	BM	IgM
1825104	0.0	0.0	1.0	CCM2	BM	IgM
1825105	0.0149812734082397	4.0	1.0	CCM2	BM	IgM
1825106	0.0149812734082397	4.0	1.0	CCM2	BM	IgM
1825107	0.0	0.0	1.0	CCM2	BM	IgM
1825108	0.0	0.0	1.0	CCM2	BM	IgM
1825109	0.0	0.0	1.0	CCM2	BM	IgM
1825110	0.0	0.0	1.0	CCM2	BM	IgM
1825111	0.0	0.0	1.0	CCM2	BM	IgM
1825112	0.015037593984962405	4.0	1.0	CCM2	BM	IgM
1825113	0.0	0.0	1.0	CCM2	BM	IgM
1825114	0.0	0.0	1.0	CCM2	BM	IgM
1825115	0.0	0.0	1.0	CCM2	BM	IgM
1825116	0.0	0.0	1.0	CCM2	BM	IgM
1825117	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1825118	0.0	0.0	1.0	CCM2	BM	IgM
1825119	0.0	0.0	1.0	CCM2	BM	IgM
1825841	0.0	0.0	1.0	CCM2	BM	IgM
1825854	0.0	0.0	1.0	CCM2	BM	IgM
1825883	0.0	0.0	1.0	CCM2	BM	IgM
1825884	0.0036231884057971015	1.0	1.0	CCM2	BM	IgM
1825885	0.0	0.0	1.0	CCM2	BM	IgM
1825886	0.0	0.0	1.0	CCM2	BM	IgM
1825887	0.0	0.0	1.0	CCM2	BM	IgM
1825923	0.0	0.0	1.0	CCM2	BM	IgM
1825924	0.0	0.0	1.0	CCM2	BM	IgM
1825993	0.0	0.0	1.0	CCM2	BM	IgM
1826097	0.0	0.0	1.0	CCM2	BM	IgM
1826098	0.0	0.0	1.0	CCM2	BM	IgM
1826099	0.0	0.0	1.0	CCM2	BM	IgM
1826100	0.0149812734082397	4.0	1.0	CCM2	BM	IgM
1826101	0.0149812734082397	4.0	1.0	CCM2	BM	IgM
1826102	0.015037593984962405	4.0	1.0	CCM2	BM	IgM
1826103	0.0	0.0	1.0	CCM2	BM	IgM
1826104	0.00749063670411985	2.0	1.0	CCM2	BM	IgM
1826105	0.0	0.0	1.0	CCM2	BM	IgM
1826106	0.0	0.0	1.0	CCM2	BM	IgM
1826107	0.0	0.0	1.0	CCM2	BM	IgM
1826108	0.0	0.0	1.0	CCM2	BM	IgM
1826109	0.0	0.0	1.0	CCM2	BM	IgM
1826110	0.0	0.0	1.0	CCM2	BM	IgM
1826111	0.014925373134328358	4.0	1.0	CCM2	BM	IgM
1826112	0.0149812734082397	4.0	1.0	CCM2	BM	IgM
1826113	0.0	0.0	1.0	CCM2	BM	IgM
1826114	0.0	0.0	1.0	CCM2	BM	IgM
1826261	0.0	0.0	1.0	CCM2	BM	IgM
1826270	0.003676470588235294	1.0	1.0	CCM2	BM	IgM
1826513	0.0480072463768116	13.25	1.0	CCM2	BM	IgM
1826514	0.04347826086956522	12.0	1.0	CCM2	BM	IgM
1826576	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
1826802	0.0	0.0	1.0	CCM2	BM	IgM
1826814	0.0	0.0	1.0	CCM2	BM	IgM
1826840	0.0	0.0	1.0	CCM2	BM	IgM
1826877	0.0	0.0	1.0	CCM2	BM	IgM
1826878	0.0	0.0	1.0	CCM2	BM	IgM
1826879	0.0	0.0	1.0	CCM2	BM	IgM
1826880	0.0	0.0	1.0	CCM2	BM	IgM
1826922	0.0	0.0	1.0	CCM2	BM	IgM
1826923	0.0	0.0	1.0	CCM2	BM	IgM
1826924	0.0	0.0	1.0	CCM2	BM	IgM
1826925	0.0	0.0	1.0	CCM2	BM	IgM
1826926	0.0	0.0	1.0	CCM2	BM	IgM
